time,gt_x,gt_y,gt_vx,gt_vy,est_x,est_y,est_vx,est_vy,rmse_x,rmse_y,rmse_vx,rmse_vy
1477010463550000,-26.063,2.523,1.680,4.582,-26.164,2.494,1.254,4.428,0.089,0.086,0.427,0.477
1477010463600000,-25.976,2.751,1.793,4.543,-26.094,2.757,1.274,4.560,0.089,0.086,0.428,0.476
1477010463650000,-25.884,2.977,1.905,4.502,-25.995,2.979,1.769,4.491,0.089,0.086,0.427,0.475
1477010463700000,-25.786,3.201,2.016,4.458,-25.890,3.303,1.817,4.801,0.089,0.086,0.427,0.475
1477010463750000,-25.683,3.423,2.125,4.412,-25.800,3.547,1.967,4.788,0.089,0.086,0.426,0.475
1477010463800000,-25.574,3.642,2.231,4.364,-25.700,3.719,1.958,4.582,0.089,0.086,0.426,0.474
1477010463850000,-25.460,3.859,2.337,4.314,-25.577,3.928,2.194,4.499,0.089,0.086,0.425,0.474
1477010463900000,-25.340,4.074,2.440,4.261,-25.520,4.074,2.077,4.246,0.089,0.086,0.425,0.473
1477010463950000,-25.216,4.285,2.541,4.207,-25.392,4.270,2.295,4.171,0.090,0.086,0.425,0.473
1477010464000000,-25.086,4.494,2.641,4.151,-25.232,4.510,2.390,4.280,0.090,0.086,0.425,0.472
1477010464050000,-24.952,4.700,2.738,4.093,-25.072,4.707,2.484,4.234,0.090,0.086,0.424,0.472
1477010464100000,-24.813,4.903,2.834,4.033,-24.964,4.900,2.447,4.172,0.090,0.086,0.424,0.471
1477010464150000,-24.669,5.103,2.927,3.971,-24.799,5.095,2.716,4.102,0.090,0.086,0.424,0.471
1477010464200000,-24.520,5.300,3.018,3.908,-24.633,5.331,2.784,4.206,0.090,0.085,0.424,0.470
1477010464250000,-24.367,5.494,3.108,3.844,-24.453,5.525,3.199,4.092,0.090,0.085,0.423,0.470
1477010464300000,-24.210,5.684,3.195,3.778,-24.268,5.686,3.239,3.970,0.090,0.085,0.423,0.470
1477010464350000,-24.048,5.871,3.280,3.711,-24.095,5.855,3.475,3.836,0.090,0.085,0.422,0.469
1477010464400000,-23.882,6.055,3.362,3.643,-23.926,6.001,3.457,3.697,0.090,0.085,0.422,0.469
1477010464450000,-23.712,6.235,3.443,3.574,-23.770,6.202,3.208,3.805,0.090,0.085,0.421,0.468
1477010464500000,-23.538,6.412,3.521,3.504,-23.622,6.345,3.169,3.661,0.090,0.085,0.421,0.468
1477010464550000,-23.360,6.586,3.598,3.432,-23.463,6.527,3.288,3.624,0.090,0.085,0.421,0.467
1477010464600000,-23.178,6.755,3.672,3.360,-23.236,6.794,3.442,3.907,0.090,0.085,0.421,0.467
1477010464650000,-22.993,6.921,3.744,3.288,-23.026,6.950,3.676,3.757,0.090,0.085,0.420,0.467
1477010464700000,-22.804,7.084,3.813,3.214,-22.821,7.115,3.713,3.695,0.090,0.085,0.420,0.467
1477010464750000,-22.612,7.243,3.881,3.140,-22.595,7.271,4.046,3.542,0.090,0.085,0.419,0.467
1477010464800000,-22.416,7.398,3.946,3.066,-22.423,7.382,3.963,3.332,0.090,0.085,0.419,0.467
1477010464850000,-22.217,7.549,4.010,2.991,-22.179,7.539,4.419,3.183,0.089,0.084,0.419,0.466
1477010464900000,-22.015,7.697,4.071,2.916,-22.003,7.678,4.318,3.103,0.089,0.084,0.418,0.466
1477010464950000,-21.810,7.841,4.130,2.841,-21.801,7.879,4.176,3.289,0.089,0.084,0.418,0.466
1477010465000000,-21.603,7.981,4.187,2.765,-21.612,7.995,4.114,3.138,0.089,0.084,0.418,0.466
1477010465050000,-21.392,8.117,4.242,2.690,-21.411,8.141,4.211,3.063,0.089,0.084,0.417,0.466
1477010465100000,-21.179,8.250,4.294,2.614,-21.219,8.110,4.110,2.514,0.089,0.084,0.417,0.465
1477010465150000,-20.963,8.378,4.345,2.539,-21.015,8.275,3.989,2.697,0.089,0.084,0.417,0.465
1477010465200000,-20.744,8.503,4.394,2.463,-20.854,8.429,3.912,2.728,0.089,0.084,0.417,0.464
1477010465250000,-20.524,8.625,4.441,2.388,-20.592,8.568,4.417,2.598,0.089,0.084,0.416,0.464
1477010465300000,-20.301,8.742,4.486,2.314,-20.339,8.711,4.495,2.654,0.089,0.084,0.416,0.464
1477010465350000,-20.075,8.856,4.529,2.239,-20.131,8.848,4.356,2.704,0.089,0.084,0.415,0.464
1477010465400000,-19.848,8.966,4.570,2.165,-19.956,8.921,4.238,2.499,0.089,0.084,0.415,0.463
1477010465450000,-19.619,9.072,4.609,2.092,-19.751,9.038,4.216,2.474,0.089,0.084,0.415,0.463
1477010465500000,-19.387,9.175,4.647,2.019,-19.549,9.088,4.170,2.255,0.089,0.084,0.415,0.463
1477010465550000,-19.154,9.274,4.683,1.947,-19.292,9.215,4.496,2.201,0.089,0.084,0.415,0.463
1477010465600000,-18.919,9.370,4.717,1.875,-18.998,9.313,4.648,2.212,0.089,0.084,0.415,0.462
1477010465650000,-18.683,9.462,4.749,1.804,-18.772,9.407,4.732,2.110,0.089,0.084,0.414,0.462
1477010465700000,-18.445,9.550,4.780,1.734,-18.517,9.507,4.772,2.105,0.089,0.084,0.414,0.462
1477010465750000,-18.205,9.635,4.810,1.665,-18.233,9.564,5.162,1.839,0.089,0.084,0.414,0.461
1477010465800000,-17.964,9.716,4.837,1.597,-17.924,9.705,5.291,2.009,0.089,0.084,0.414,0.461
1477010465850000,-17.721,9.795,4.864,1.530,-17.660,9.821,5.141,2.148,0.089,0.084,0.413,0.462
1477010465900000,-17.478,9.869,4.889,1.463,-17.396,9.916,5.154,2.120,0.089,0.083,0.413,0.462
1477010465950000,-17.233,9.941,4.912,1.398,-17.125,10.023,5.306,2.055,0.089,0.083,0.413,0.463
1477010466000000,-16.987,10.009,4.934,1.334,-16.864,10.130,5.298,2.064,0.089,0.084,0.413,0.463
1477010466050000,-16.740,10.074,4.955,1.271,-16.588,10.222,5.411,1.983,0.089,0.084,0.413,0.464
1477010466100000,-16.491,10.136,4.975,1.209,-16.364,10.293,5.289,1.874,0.089,0.084,0.413,0.465
1477010466150000,-16.242,10.195,4.993,1.149,-16.086,10.387,5.440,1.803,0.090,0.084,0.413,0.465
1477010466200000,-15.992,10.251,5.010,1.090,-15.894,10.343,5.189,1.383,0.090,0.084,0.413,0.465
1477010466250000,-15.742,10.304,5.027,1.032,-15.639,10.413,5.172,1.386,0.090,0.084,0.412,0.465
1477010466300000,-15.490,10.354,5.042,0.975,-15.462,10.350,4.919,0.971,0.090,0.084,0.412,0.464
1477010466350000,-15.238,10.402,5.056,0.920,-15.147,10.394,5.346,0.800,0.090,0.084,0.412,0.464
1477010466400000,-14.985,10.446,5.069,0.866,-14.889,10.441,5.326,0.810,0.090,0.084,0.411,0.463
1477010466450000,-14.731,10.488,5.081,0.813,-14.656,10.453,5.002,0.857,0.090,0.084,0.411,0.463
1477010466500000,-14.477,10.528,5.092,0.762,-14.441,10.396,4.875,0.561,0.089,0.084,0.411,0.462
1477010466550000,-14.222,10.564,5.103,0.713,-14.176,10.422,5.000,0.511,0.089,0.084,0.410,0.462
1477010466600000,-13.967,10.599,5.113,0.665,-13.833,10.639,5.313,1.087,0.090,0.084,0.410,0.462
1477010466650000,-13.711,10.631,5.122,0.618,-13.568,10.704,5.245,1.176,0.090,0.084,0.409,0.462
1477010466700000,-13.455,10.661,5.130,0.574,-13.346,10.682,5.107,0.936,0.090,0.084,0.409,0.462
1477010466750000,-13.198,10.688,5.137,0.530,-13.067,10.721,5.306,0.810,0.090,0.084,0.409,0.462
1477010466800000,-12.941,10.714,5.144,0.489,-12.810,10.827,5.314,0.971,0.090,0.084,0.408,0.462
1477010466850000,-12.684,10.737,5.151,0.448,-12.527,10.893,5.396,1.003,0.090,0.084,0.408,0.462
1477010466900000,-12.426,10.759,5.157,0.410,-12.332,10.815,5.142,0.624,0.090,0.084,0.408,0.461
1477010466950000,-12.168,10.778,5.162,0.373,-12.071,10.852,5.139,0.660,0.090,0.084,0.407,0.461
1477010467000000,-11.910,10.796,5.167,0.338,-11.828,10.922,5.119,0.742,0.090,0.084,0.407,0.461
1477010467050000,-11.652,10.812,5.171,0.305,-11.535,10.953,5.291,0.675,0.090,0.085,0.406,0.461
1477010467100000,-11.393,10.827,5.175,0.273,-11.329,10.947,5.118,0.531,0.090,0.085,0.406,0.461
1477010467150000,-11.134,10.839,5.178,0.243,-11.031,10.914,5.625,0.018,0.090,0.085,0.406,0.460
1477010467200000,-10.875,10.851,5.182,0.214,-10.739,10.860,5.629,-0.113,0.090,0.085,0.406,0.460
1477010467250000,-10.616,10.861,5.184,0.188,-10.477,10.861,5.495,-0.021,0.090,0.084,0.406,0.460
1477010467300000,-10.357,10.870,5.187,0.163,-10.261,10.836,5.330,-0.126,0.090,0.084,0.406,0.459
1477010467350000,-10.098,10.877,5.189,0.140,-10.012,10.889,5.063,0.301,0.090,0.084,0.405,0.459
1477010467400000,-9.838,10.884,5.191,0.118,-9.754,10.955,5.098,0.426,0.090,0.084,0.405,0.459
1477010467450000,-9.579,10.889,5.193,0.099,-9.527,10.922,5.114,0.150,0.090,0.084,0.404,0.458
1477010467500000,-9.319,10.894,5.194,0.081,-9.268,10.957,5.136,0.221,0.090,0.084,0.404,0.458
1477010467550000,-9.059,10.897,5.196,0.065,-9.027,10.924,5.101,0.062,0.090,0.084,0.404,0.457
1477010467600000,-8.799,10.900,5.197,0.050,-8.758,10.968,5.158,0.172,0.090,0.084,0.403,0.457
1477010467650000,-8.540,10.902,5.198,0.038,-8.527,10.905,5.104,-0.086,0.090,0.084,0.403,0.456
1477010467700000,-8.280,10.904,5.198,0.027,-8.409,10.782,4.678,-0.477,0.090,0.084,0.403,0.456
1477010467750000,-8.020,10.905,5.199,0.018,-8.159,10.796,4.682,-0.290,0.090,0.084,0.403,0.456
1477010467800000,-7.760,10.906,5.199,0.011,-7.770,10.896,5.176,0.086,0.090,0.084,0.403,0.456
1477010467850000,-7.500,10.906,5.200,0.005,-7.504,10.893,5.166,0.119,0.090,0.084,0.403,0.455
1477010467900000,-7.240,10.906,5.200,0.002,-7.227,10.888,5.214,0.106,0.090,0.084,0.402,0.455
