time,gt_x,gt_y,gt_vx,gt_vy,est_x,est_y,est_vx,est_vy,rmse_x,rmse_y,rmse_vx,rmse_vy
11477010443950000,-4.206,0.719,-4.815,0.348,-4.219,0.629,-4.988,-0.015,0.103,0.064,1.469,0.982
11477010444000000,-4.447,0.737,-4.815,0.383,-4.461,0.628,-4.958,-0.018,0.100,0.067,1.434,0.962
11477010444050000,-4.688,0.757,-4.814,0.419,-4.706,0.685,-4.932,0.176,0.098,0.067,1.401,0.941
11477010444100000,-4.928,0.779,-4.814,0.457,-4.925,0.758,-4.922,0.403,0.096,0.066,1.371,0.921
11477010444150000,-5.169,0.803,-4.813,0.497,-5.192,0.760,-4.968,0.342,0.094,0.065,1.342,0.902
11477010444200000,-5.409,0.829,-4.811,0.538,-5.460,0.742,-5.100,0.235,0.093,0.066,1.317,0.886
11477010444250000,-5.650,0.857,-4.809,0.581,-5.682,0.836,-5.019,0.499,0.091,0.065,1.292,0.869
11477010444300000,-5.890,0.887,-4.807,0.625,-5.909,0.914,-4.753,0.627,0.089,0.064,1.268,0.852
11477010444350000,-6.130,0.919,-4.804,0.671,-6.104,0.936,-4.678,0.602,0.088,0.063,1.245,0.837
11477010444400000,-6.370,0.954,-4.801,0.719,-6.355,0.982,-4.957,0.685,0.086,0.062,1.224,0.823
11477010444450000,-6.610,0.991,-4.797,0.768,-6.633,0.973,-5.023,0.554,0.085,0.061,1.204,0.810
11477010444500000,-6.850,1.031,-4.792,0.819,-6.873,1.000,-5.015,0.554,0.084,0.060,1.185,0.798
11477010444550000,-7.089,1.073,-4.786,0.871,-7.115,1.090,-4.982,0.741,0.083,0.059,1.167,0.786
11477010444600000,-7.328,1.118,-4.780,0.924,-7.367,1.079,-4.929,0.590,0.082,0.059,1.149,0.776
11477010444650000,-7.567,1.166,-4.773,0.980,-7.604,1.123,-4.909,0.633,0.081,0.058,1.132,0.767
11477010444700000,-7.805,1.216,-4.765,1.036,-7.821,1.159,-4.844,0.645,0.080,0.058,1.116,0.759
11477010444750000,-8.043,1.269,-4.756,1.094,-8.053,1.189,-4.827,0.639,0.078,0.059,1.101,0.752
11477010444800000,-8.281,1.325,-4.746,1.154,-8.281,1.298,-4.837,0.875,0.077,0.058,1.086,0.743
11477010444850000,-8.518,1.385,-4.735,1.215,-8.516,1.331,-4.827,0.844,0.076,0.058,1.071,0.736
11477010444900000,-8.754,1.447,-4.723,1.277,-8.725,1.363,-4.488,0.780,0.076,0.059,1.058,0.731
11477010444950000,-8.990,1.512,-4.710,1.341,-8.947,1.462,-4.469,0.950,0.075,0.059,1.046,0.724
11477010445000000,-9.225,1.581,-4.696,1.406,-9.186,1.488,-4.730,0.918,0.074,0.060,1.033,0.719
11477010445050000,-9.459,1.653,-4.680,1.472,-9.448,1.501,-4.783,0.824,0.073,0.064,1.021,0.718
11477010445100000,-9.693,1.728,-4.663,1.539,-9.700,1.498,-4.910,0.708,0.072,0.072,1.009,0.720
11477010445150000,-9.925,1.807,-4.644,1.608,-9.976,1.641,-4.948,1.010,0.072,0.075,0.999,0.718
11477010445200000,-10.157,1.889,-4.624,1.678,-10.193,1.762,-4.779,1.186,0.071,0.077,0.988,0.714
11477010445250000,-10.387,1.974,-4.603,1.749,-10.389,1.866,-4.688,1.313,0.071,0.078,0.977,0.709
11477010445300000,-10.617,2.064,-4.580,1.821,-10.647,1.957,-4.870,1.410,0.070,0.078,0.968,0.704
11477010445350000,-10.845,2.156,-4.555,1.894,-10.885,2.012,-4.864,1.367,0.070,0.080,0.959,0.700
11477010445400000,-11.072,2.253,-4.529,1.968,-11.110,2.104,-4.810,1.434,0.069,0.082,0.950,0.697
11477010445450000,-11.298,2.353,-4.501,2.043,-11.291,2.268,-4.675,1.692,0.068,0.082,0.940,0.692
11477010445500000,-11.522,2.457,-4.471,2.118,-11.532,2.351,-4.705,1.689,0.068,0.083,0.932,0.688
11477010445550000,-11.745,2.565,-4.440,2.195,-11.766,2.499,-4.686,1.864,0.067,0.083,0.923,0.683
11477010445600000,-11.966,2.677,-4.406,2.272,-12.020,2.622,-4.818,1.969,0.067,0.082,0.916,0.678
11477010445650000,-12.185,2.792,-4.371,2.351,-12.263,2.757,-4.813,2.067,0.067,0.082,0.910,0.673
11477010445700000,-12.403,2.911,-4.333,2.429,-12.502,2.832,-4.725,1.974,0.068,0.082,0.903,0.669
11477010445750000,-12.618,3.035,-4.293,2.508,-12.711,3.006,-4.658,2.179,0.068,0.081,0.896,0.665
11477010445800000,-12.832,3.162,-4.252,2.588,-12.935,3.128,-4.610,2.209,0.069,0.080,0.890,0.661
11477010445850000,-13.043,3.294,-4.208,2.668,-13.128,3.315,-4.520,2.420,0.069,0.080,0.883,0.656
11477010445900000,-13.252,3.429,-4.162,2.749,-13.318,3.419,-4.389,2.362,0.069,0.079,0.876,0.652
11477010445950000,-13.459,3.568,-4.113,2.829,-13.501,3.561,-4.313,2.430,0.069,0.078,0.869,0.649
11477010446000000,-13.663,3.712,-4.063,2.910,-13.729,3.721,-4.347,2.539,0.069,0.078,0.863,0.645
11477010446050000,-13.865,3.859,-4.010,2.991,-13.935,3.828,-4.332,2.488,0.069,0.077,0.857,0.643
11477010446100000,-14.064,4.011,-3.954,3.072,-14.127,3.981,-4.184,2.537,0.069,0.077,0.850,0.642
11477010446150000,-14.260,4.166,-3.897,3.153,-14.315,4.146,-4.129,2.642,0.069,0.076,0.844,0.640
11477010446200000,-14.453,4.326,-3.837,3.234,-14.540,4.295,-4.115,2.670,0.069,0.076,0.838,0.639
11477010446250000,-14.644,4.489,-3.774,3.314,-14.718,4.509,-4.036,2.887,0.069,0.075,0.833,0.636
11477010446300000,-14.831,4.657,-3.709,3.394,-14.917,4.657,-3.986,2.883,0.069,0.075,0.827,0.634
11477010446350000,-15.014,4.829,-3.641,3.474,-15.060,4.841,-3.868,2.999,0.069,0.074,0.821,0.632
11477010446400000,-15.194,5.004,-3.571,3.553,-15.240,4.977,-3.789,2.946,0.069,0.074,0.816,0.632
11477010446450000,-15.371,5.184,-3.498,3.631,-15.420,5.200,-3.747,3.144,0.069,0.073,0.811,0.630
11477010446500000,-15.544,5.367,-3.423,3.709,-15.578,5.373,-3.531,3.127,0.068,0.073,0.805,0.629
11477010446550000,-15.713,5.555,-3.345,3.786,-15.781,5.496,-3.592,3.038,0.068,0.072,0.800,0.631
11477010446600000,-15.878,5.746,-3.265,3.862,-15.954,5.629,-3.593,2.990,0.068,0.073,0.795,0.635
11477010446650000,-16.040,5.940,-3.182,3.936,-16.078,5.845,-3.467,3.176,0.068,0.073,0.791,0.637
11477010446700000,-16.197,6.139,-3.097,4.010,-16.246,5.992,-3.360,3.108,0.068,0.075,0.786,0.641
11477010446750000,-16.349,6.341,-3.009,4.082,-16.370,6.272,-3.235,3.440,0.067,0.075,0.781,0.641
11477010446800000,-16.497,6.547,-2.918,4.153,-16.512,6.398,-3.107,3.289,0.067,0.076,0.776,0.645
11477010446850000,-16.641,6.756,-2.825,4.223,-16.665,6.618,-3.085,3.433,0.067,0.077,0.772,0.647
11477010446900000,-16.779,6.969,-2.730,4.290,-16.827,6.810,-3.122,3.500,0.066,0.079,0.768,0.649
11477010446950000,-16.913,7.185,-2.632,4.357,-17.020,7.079,-3.158,3.732,0.067,0.079,0.766,0.648
11477010447000000,-17.042,7.405,-2.531,4.421,-17.144,7.270,-2.909,3.664,0.068,0.080,0.762,0.650
11477010447050000,-17.167,7.627,-2.428,4.483,-17.229,7.574,-2.741,3.983,0.068,0.080,0.758,0.648
11477010447100000,-17.285,7.853,-2.323,4.543,-17.369,7.756,-2.779,3.949,0.068,0.080,0.755,0.648
11477010447150000,-17.399,8.081,-2.216,4.602,-17.490,7.919,-2.758,3.866,0.068,0.082,0.753,0.649
11477010447200000,-17.507,8.313,-2.106,4.657,-17.602,8.131,-2.595,3.864,0.068,0.084,0.751,0.651
11477010447250000,-17.609,8.547,-1.994,4.711,-17.737,8.382,-2.581,4.005,0.069,0.085,0.749,0.651
11477010447300000,-17.706,8.783,-1.880,4.762,-17.821,8.553,-2.313,3.858,0.070,0.088,0.746,0.655
11477010447350000,-17.797,9.023,-1.763,4.811,-17.872,8.877,-2.133,4.204,0.070,0.089,0.743,0.654
11477010447400000,-17.882,9.264,-1.645,4.856,-17.952,9.093,-1.883,4.113,0.070,0.090,0.739,0.655
11477010447450000,-17.961,9.508,-1.525,4.899,-17.938,9.450,-1.603,4.522,0.070,0.090,0.735,0.653
11477010447500000,-18.035,9.754,-1.403,4.940,-18.003,9.688,-1.488,4.510,0.070,0.090,0.731,0.651
11477010447550000,-18.102,10.002,-1.279,4.977,-18.086,9.926,-1.500,4.538,0.069,0.090,0.727,0.649
11477010447600000,-18.162,10.252,-1.154,5.011,-18.178,10.113,-1.472,4.395,0.069,0.090,0.724,0.649
11477010447650000,-18.217,10.503,-1.026,5.042,-18.172,10.413,-1.284,4.619,0.069,0.090,0.721,0.647
11477010447700000,-18.265,10.755,-0.898,5.070,-18.257,10.649,-1.427,4.686,0.068,0.090,0.719,0.644
11477010447750000,-18.307,11.009,-0.768,5.095,-18.325,10.839,-1.440,4.578,0.068,0.092,0.719,0.643
11477010447800000,-18.342,11.265,-0.636,5.116,-18.380,11.048,-1.226,4.419,0.068,0.094,0.717,0.644
11477010447850000,-18.370,11.521,-0.504,5.134,-18.343,11.470,-0.941,4.944,0.067,0.093,0.715,0.641
11477010447900000,-18.392,11.778,-0.370,5.149,-18.384,11.709,-0.839,4.865,0.067,0.093,0.713,0.638
11477010447950000,-18.407,12.036,-0.235,5.159,-18.417,11.965,-0.814,4.899,0.067,0.093,0.712,0.635
11477010448000000,-18.416,12.294,-0.100,5.167,-18.452,12.205,-0.826,4.903,0.066,0.093,0.712,0.633
11477010448050000,-18.417,12.552,0.036,5.170,-18.489,12.487,-0.801,4.991,0.067,0.093,0.713,0.630
11477010448100000,-18.412,12.811,0.173,5.170,-18.502,12.734,-0.589,4.875,0.067,0.093,0.714,0.628
11477010448150000,-18.400,13.069,0.310,5.166,-18.503,13.037,-0.500,5.025,0.067,0.092,0.715,0.625
11477010448200000,-18.381,13.327,0.448,5.158,-18.494,13.242,-0.167,4.740,0.068,0.092,0.714,0.623
11477010448250000,-18.355,13.585,0.586,5.147,-18.421,13.572,0.043,4.993,0.068,0.092,0.712,0.620
11477010448300000,-18.322,13.841,0.724,5.131,-18.407,13.837,0.159,4.959,0.068,0.091,0.711,0.618
11477010448350000,-18.283,14.097,0.862,5.112,-18.362,14.113,0.252,5.040,0.068,0.091,0.710,0.615
11477010448400000,-18.236,14.352,1.000,5.089,-18.328,14.355,0.489,4.860,0.068,0.090,0.709,0.612
11477010448450000,-18.183,14.606,1.137,5.062,-18.283,14.581,0.527,4.831,0.069,0.090,0.708,0.610
11477010448500000,-18.122,14.858,1.274,5.031,-18.226,14.807,0.828,4.596,0.069,0.090,0.706,0.609
11477010448550000,-18.055,15.109,1.411,4.996,-18.120,15.106,1.000,4.779,0.069,0.089,0.704,0.606
11477010448600000,-17.981,15.358,1.546,4.957,-18.058,15.360,1.017,4.833,0.069,0.089,0.703,0.604
11477010448650000,-17.901,15.605,1.681,4.914,-17.981,15.612,1.081,4.868,0.069,0.089,0.702,0.601
11477010448700000,-17.813,15.849,1.815,4.867,-17.910,15.828,1.149,4.777,0.070,0.088,0.701,0.598
11477010448750000,-17.719,16.091,1.948,4.817,-17.819,16.074,1.226,4.807,0.070,0.088,0.702,0.596
11477010448800000,-17.618,16.331,2.079,4.763,-17.789,16.307,1.101,4.819,0.071,0.088,0.704,0.593
11477010448850000,-17.511,16.567,2.209,4.705,-17.620,16.598,1.370,4.979,0.072,0.087,0.706,0.591
11477010448900000,-17.398,16.801,2.338,4.643,-17.494,16.774,1.799,4.501,0.072,0.087,0.704,0.589
11477010448950000,-17.278,17.032,2.465,4.578,-17.377,17.031,1.873,4.584,0.072,0.087,0.704,0.587
11477010449000000,-17.151,17.259,2.590,4.509,-17.245,17.213,2.238,4.184,0.072,0.086,0.701,0.585
11477010449050000,-17.019,17.482,2.713,4.436,-17.076,17.512,2.405,4.408,0.072,0.086,0.699,0.583
11477010449100000,-16.880,17.702,2.834,4.360,-16.928,17.696,2.588,4.192,0.072,0.086,0.697,0.580
11477010449150000,-16.735,17.918,2.952,4.281,-16.795,17.920,2.603,4.225,0.072,0.085,0.694,0.578
11477010449200000,-16.585,18.130,3.069,4.198,-16.643,18.111,2.723,4.099,0.072,0.085,0.692,0.576
11477010449250000,-16.428,18.338,3.183,4.112,-16.484,18.264,2.753,3.996,0.072,0.085,0.691,0.574
11477010449300000,-16.267,18.542,3.295,4.022,-16.347,18.451,2.781,3.931,0.072,0.085,0.689,0.571
11477010449350000,-16.099,18.740,3.404,3.930,-16.160,18.685,2.908,4.031,0.072,0.085,0.688,0.569
11477010449400000,-15.926,18.934,3.510,3.835,-15.984,18.859,3.125,3.781,0.072,0.085,0.686,0.567
11477010449450000,-15.748,19.124,3.613,3.736,-15.766,19.123,3.300,3.967,0.071,0.084,0.684,0.565
11477010449500000,-15.565,19.308,3.714,3.635,-15.580,19.287,3.516,3.677,0.071,0.084,0.682,0.563
11477010449550000,-15.377,19.487,3.811,3.531,-15.391,19.507,3.562,3.760,0.071,0.084,0.680,0.561
11477010449600000,-15.184,19.661,3.906,3.425,-15.186,19.656,3.798,3.435,0.071,0.083,0.677,0.559
11477010449650000,-14.986,19.830,3.997,3.316,-14.950,19.883,3.927,3.570,0.070,0.083,0.675,0.557
11477010449700000,-14.784,19.993,4.085,3.205,-14.766,20.025,4.026,3.318,0.070,0.083,0.672,0.555
11477010449750000,-14.578,20.150,4.170,3.092,-14.640,20.143,3.833,3.184,0.070,0.083,0.670,0.554
11477010449800000,-14.367,20.302,4.251,2.977,-14.447,20.272,3.864,3.062,0.070,0.082,0.669,0.552
11477010449850000,-14.153,20.448,4.329,2.859,-14.187,20.467,4.038,3.178,0.070,0.082,0.667,0.550
11477010449900000,-13.934,20.588,4.403,2.740,-13.962,20.582,4.223,2.867,0.070,0.082,0.664,0.548
11477010449950000,-13.712,20.722,4.474,2.619,-13.773,20.728,4.171,2.864,0.070,0.082,0.663,0.547
11477010450000000,-13.487,20.850,4.541,2.497,-13.546,20.834,4.341,2.577,0.070,0.081,0.660,0.545
11477010450050000,-13.258,20.972,4.604,2.373,-13.291,20.979,4.439,2.624,0.070,0.081,0.658,0.543
11477010450100000,-13.026,21.087,4.664,2.248,-13.038,21.086,4.584,2.444,0.069,0.081,0.656,0.542
11477010450150000,-12.792,21.197,4.721,2.121,-12.762,21.251,4.714,2.545,0.069,0.081,0.654,0.541
11477010450200000,-12.554,21.299,4.773,1.994,-12.522,21.362,4.769,2.430,0.069,0.080,0.651,0.540
11477010450250000,-12.314,21.396,4.822,1.866,-12.240,21.508,4.886,2.496,0.069,0.081,0.649,0.541
11477010450300000,-12.072,21.486,4.867,1.736,-11.961,21.585,5.087,2.147,0.069,0.081,0.647,0.540
11477010450350000,-11.828,21.570,4.908,1.607,-11.792,21.678,4.867,2.088,0.069,0.081,0.645,0.540
11477010450400000,-11.581,21.647,4.946,1.476,-11.531,21.755,4.992,1.868,0.069,0.081,0.643,0.539
11477010450450000,-11.333,21.717,4.980,1.346,-11.267,21.800,5.015,1.780,0.069,0.081,0.641,0.538
11477010450500000,-11.083,21.781,5.011,1.215,-11.019,21.867,5.067,1.610,0.069,0.081,0.639,0.537
11477010450550000,-10.832,21.839,5.037,1.084,-10.816,21.876,4.919,1.451,0.069,0.081,0.637,0.537
11477010450600000,-10.579,21.890,5.060,0.953,-10.546,21.915,5.085,1.124,0.069,0.081,0.635,0.535
11477010450650000,-10.326,21.934,5.080,0.822,-10.268,21.964,5.144,1.117,0.069,0.081,0.632,0.534
11477010450700000,-10.071,21.972,5.096,0.691,-9.992,21.973,5.260,0.848,0.069,0.080,0.631,0.532
11477010450750000,-9.816,22.003,5.108,0.561,-9.748,22.002,5.209,0.817,0.069,0.080,0.629,0.531
11477010450800000,-9.560,22.028,5.117,0.431,-9.473,22.004,5.329,0.524,0.069,0.080,0.627,0.529
11477010450850000,-9.304,22.046,5.122,0.302,-9.267,22.039,5.177,0.520,0.069,0.080,0.625,0.528
11477010450900000,-9.048,22.058,5.125,0.174,-8.996,22.026,5.285,0.233,0.069,0.079,0.623,0.526
11477010450950000,-8.792,22.064,5.123,0.046,-8.698,22.059,5.375,0.284,0.069,0.079,0.621,0.525
11477010451000000,-8.535,22.063,5.119,-0.080,-8.416,22.039,5.527,-0.126,0.069,0.079,0.620,0.523
11477010451050000,-8.279,22.056,5.111,-0.206,-8.120,22.055,5.584,-0.078,0.070,0.079,0.619,0.522
11477010451100000,-8.024,22.042,5.101,-0.330,-7.819,22.050,5.680,-0.216,0.072,0.078,0.619,0.520
11477010451150000,-7.769,22.023,5.087,-0.454,-7.611,22.038,5.481,-0.237,0.072,0.078,0.618,0.519
11477010451200000,-7.515,21.997,5.070,-0.576,-7.326,21.986,5.609,-0.626,0.074,0.078,0.618,0.517
11477010451250000,-7.262,21.965,5.051,-0.696,-7.127,21.945,5.397,-0.667,0.074,0.078,0.616,0.516
11477010451300000,-7.010,21.927,5.028,-0.815,-6.842,21.894,5.468,-0.827,0.075,0.078,0.616,0.514
11477010451350000,-6.759,21.884,5.003,-0.933,-6.718,21.818,5.072,-0.928,0.075,0.078,0.614,0.513
11477010451400000,-6.509,21.834,4.976,-1.049,-6.495,21.772,4.981,-0.911,0.075,0.077,0.612,0.511
11477010451450000,-6.261,21.779,4.946,-1.163,-6.352,21.714,4.705,-0.965,0.075,0.077,0.610,0.510
11477010451500000,-6.015,21.718,4.913,-1.275,-6.104,21.645,4.732,-0.992,0.075,0.077,0.609,0.509
11477010451550000,-5.770,21.651,4.878,-1.386,-5.858,21.614,4.759,-0.954,0.075,0.077,0.607,0.509
11477010451600000,-5.527,21.579,4.841,-1.495,-5.614,21.531,4.858,-1.363,0.075,0.077,0.605,0.507
11477010451650000,-5.285,21.502,4.802,-1.601,-5.314,21.495,5.014,-1.291,0.075,0.077,0.604,0.506
11477010451700000,-5.046,21.419,4.760,-1.706,-5.020,21.416,5.143,-1.445,0.075,0.077,0.603,0.505
11477010451750000,-4.809,21.331,4.717,-1.809,-4.799,21.368,5.046,-1.406,0.075,0.076,0.601,0.505
11477010451800000,-4.574,21.238,4.672,-1.910,-4.567,21.279,4.986,-1.425,0.074,0.076,0.600,0.505
11477010451850000,-4.342,21.140,4.625,-2.008,-4.249,21.296,5.174,-1.250,0.074,0.077,0.600,0.506
11477010451900000,-4.112,21.037,4.577,-2.105,-3.968,21.218,5.251,-1.436,0.075,0.078,0.600,0.507
11477010451950000,-3.884,20.930,4.527,-2.199,-3.880,21.085,4.784,-1.570,0.075,0.079,0.599,0.508
11477010452000000,-3.659,20.817,4.475,-2.291,-3.627,20.942,4.882,-2.086,0.075,0.079,0.598,0.507
11477010452050000,-3.436,20.700,4.422,-2.381,-3.388,20.787,4.867,-2.178,0.075,0.079,0.597,0.506
11477010452100000,-3.216,20.579,4.368,-2.469,-3.165,20.668,4.819,-2.244,0.074,0.079,0.597,0.505
11477010452150000,-2.999,20.453,4.313,-2.555,-2.899,20.553,4.887,-2.245,0.075,0.079,0.597,0.504
11477010452200000,-2.785,20.323,4.256,-2.638,-2.616,20.436,4.992,-2.239,0.075,0.079,0.597,0.503
11477010452250000,-2.573,20.190,4.199,-2.719,-2.472,20.291,4.708,-2.305,0.076,0.079,0.597,0.503
11477010452300000,-2.365,20.052,4.141,-2.798,-2.225,20.145,4.761,-2.599,0.076,0.080,0.597,0.502
11477010452350000,-2.159,19.910,4.082,-2.874,-2.057,19.953,4.576,-2.715,0.076,0.079,0.597,0.501
11477010452400000,-1.956,19.764,4.022,-2.949,-1.832,19.776,4.582,-2.957,0.077,0.079,0.596,0.499
11477010452450000,-1.757,19.615,3.962,-3.021,-1.625,19.612,4.524,-2.987,0.077,0.079,0.596,0.498
11477010452500000,-1.560,19.462,3.901,-3.091,-1.380,19.425,4.576,-3.253,0.078,0.079,0.597,0.497
11477010452550000,-1.366,19.306,3.840,-3.159,-1.231,19.272,4.361,-3.239,0.078,0.079,0.596,0.496
11477010452600000,-1.176,19.146,3.779,-3.224,-1.013,19.084,4.367,-3.381,0.079,0.079,0.596,0.494
11477010452650000,-0.988,18.983,3.717,-3.288,-0.910,18.907,4.059,-3.400,0.079,0.079,0.595,0.493
11477010452700000,-0.804,18.817,3.655,-3.349,-0.692,18.745,4.100,-3.317,0.079,0.079,0.595,0.492
11477010452750000,-0.623,18.648,3.594,-3.408,-0.551,18.613,3.925,-3.256,0.079,0.078,0.594,0.491
11477010452800000,-0.444,18.476,3.532,-3.465,-0.360,18.422,3.915,-3.448,0.079,0.078,0.593,0.490
11477010452850000,-0.269,18.301,3.470,-3.520,-0.286,18.245,3.589,-3.457,0.079,0.078,0.591,0.488
11477010452900000,-0.097,18.124,3.408,-3.574,-0.117,18.051,3.563,-3.685,0.079,0.078,0.590,0.487
11477010452950000,0.072,17.944,3.347,-3.625,0.073,17.880,3.595,-3.660,0.079,0.078,0.589,0.486
11477010453000000,0.238,17.761,3.286,-3.674,0.275,17.704,3.662,-3.537,0.078,0.078,0.588,0.485
11477010453050000,0.401,17.576,3.225,-3.721,0.469,17.536,3.690,-3.521,0.078,0.078,0.587,0.484
11477010453100000,0.560,17.389,3.164,-3.767,0.705,17.382,3.828,-3.476,0.079,0.078,0.588,0.483
11477010453150000,0.717,17.199,3.105,-3.810,0.764,17.195,3.478,-3.487,0.079,0.077,0.587,0.482
11477010453200000,0.871,17.008,3.045,-3.852,0.931,16.998,3.455,-3.692,0.079,0.077,0.586,0.481
11477010453250000,1.022,16.814,2.987,-3.892,1.000,16.825,3.177,-3.664,0.078,0.077,0.585,0.480
11477010453300000,1.170,16.618,2.929,-3.930,1.165,16.614,3.169,-3.967,0.078,0.077,0.584,0.479
11477010453350000,1.315,16.421,2.871,-3.967,1.239,16.399,2.946,-3.991,0.078,0.077,0.582,0.478
11477010453400000,1.457,16.222,2.815,-4.002,1.385,16.191,2.938,-4.074,0.078,0.077,0.581,0.477
11477010453450000,1.597,16.021,2.759,-4.035,1.639,15.972,3.226,-4.110,0.078,0.076,0.580,0.476
11477010453500000,1.733,15.818,2.705,-4.067,1.753,15.766,3.097,-4.121,0.078,0.076,0.580,0.475
11477010453550000,1.867,15.614,2.651,-4.098,1.723,15.570,2.600,-4.093,0.078,0.076,0.578,0.474
11477010453600000,1.998,15.408,2.598,-4.127,1.887,15.381,2.688,-4.077,0.079,0.076,0.577,0.473
11477010453650000,2.127,15.201,2.546,-4.154,2.019,15.173,2.682,-4.085,0.079,0.076,0.576,0.471
11477010453700000,2.253,14.992,2.495,-4.181,2.159,14.946,2.668,-4.329,0.079,0.076,0.574,0.470
11477010453750000,2.377,14.783,2.446,-4.206,2.335,14.707,2.786,-4.376,0.079,0.076,0.574,0.470
11477010453800000,2.498,14.572,2.397,-4.229,2.454,14.470,2.726,-4.462,0.079,0.076,0.573,0.469
11477010453850000,2.616,14.360,2.350,-4.252,2.635,14.280,2.838,-4.408,0.078,0.076,0.572,0.468
11477010453900000,2.733,14.146,2.303,-4.273,2.791,14.039,2.840,-4.607,0.078,0.076,0.572,0.467
11477010453950000,2.847,13.932,2.258,-4.293,2.886,13.817,2.714,-4.584,0.078,0.076,0.572,0.467
11477010454000000,2.959,13.717,2.215,-4.312,3.002,13.571,2.659,-4.637,0.078,0.077,0.571,0.466
11477010454050000,3.069,13.501,2.172,-4.330,3.007,13.367,2.314,-4.560,0.078,0.077,0.570,0.465
11477010454100000,3.176,13.284,2.131,-4.347,3.091,13.171,2.241,-4.386,0.078,0.077,0.569,0.464
11477010454150000,3.282,13.066,2.092,-4.363,3.238,12.974,2.329,-4.350,0.078,0.077,0.568,0.463
11477010454200000,3.385,12.847,2.053,-4.378,3.371,12.745,2.406,-4.287,0.078,0.078,0.567,0.462
11477010454250000,3.487,12.628,2.016,-4.392,3.398,12.615,2.136,-4.107,0.078,0.077,0.566,0.462
11477010454300000,3.587,12.408,1.981,-4.405,3.525,12.396,2.160,-4.235,0.078,0.077,0.565,0.461
11477010454350000,3.685,12.188,1.946,-4.417,3.655,12.180,2.218,-4.250,0.078,0.077,0.564,0.460
11477010454400000,3.782,11.966,1.914,-4.429,3.736,11.965,2.133,-4.276,0.077,0.077,0.563,0.459
11477010454450000,3.877,11.745,1.882,-4.440,3.882,11.746,2.237,-4.296,0.077,0.077,0.562,0.458
11477010454500000,3.970,11.522,1.853,-4.450,3.972,11.525,2.122,-4.469,0.077,0.077,0.561,0.457
11477010454550000,4.062,11.300,1.824,-4.459,4.080,11.262,2.142,-4.546,0.077,0.076,0.560,0.456
11477010454600000,4.153,11.076,1.798,-4.468,4.220,11.051,2.235,-4.490,0.077,0.076,0.560,0.455
11477010454650000,4.242,10.853,1.772,-4.476,4.249,10.888,2.000,-4.344,0.077,0.076,0.559,0.454
11477010454700000,4.330,10.629,1.749,-4.483,4.325,10.669,1.901,-4.429,0.077,0.076,0.558,0.453
11477010454750000,4.417,10.404,1.726,-4.490,4.417,10.456,1.890,-4.412,0.076,0.076,0.556,0.452
11477010454800000,4.503,10.180,1.706,-4.496,4.530,10.225,1.925,-4.472,0.076,0.076,0.555,0.451
11477010454850000,4.588,9.955,1.687,-4.502,4.578,10.010,1.799,-4.437,0.076,0.076,0.554,0.450
