time,gt_x,gt_y,gt_vx,gt_vy,est_x,est_y,est_vx,est_vy,rmse_x,rmse_y,rmse_vx,rmse_vy
1477010463900000,-25.340,4.074,2.440,4.261,-25.837,2.861,1.866,4.276,0.465,0.794,0.816,1.164
1477010463950000,-25.216,4.285,2.541,4.207,-25.604,3.280,2.076,4.253,0.465,0.795,0.815,1.163
1477010464000000,-25.086,4.494,2.641,4.151,-25.604,3.280,2.076,4.253,0.465,0.796,0.815,1.162
1477010464050000,-24.952,4.700,2.738,4.093,-25.307,3.446,2.222,4.123,0.465,0.798,0.814,1.160
1477010464100000,-24.813,4.903,2.834,4.033,-25.307,3.446,2.222,4.123,0.465,0.800,0.814,1.159
1477010464150000,-24.669,5.103,2.927,3.971,-25.014,3.811,2.451,4.087,0.465,0.801,0.813,1.157
1477010464200000,-24.520,5.300,3.018,3.908,-25.014,3.811,2.451,4.087,0.465,0.804,0.812,1.156
1477010464250000,-24.367,5.494,3.108,3.844,-24.697,4.319,2.842,4.087,0.464,0.805,0.812,1.155
1477010464300000,-24.210,5.684,3.195,3.778,-24.697,4.319,2.842,4.087,0.465,0.806,0.811,1.154
1477010464350000,-24.048,5.871,3.280,3.711,-24.379,4.796,3.150,4.074,0.464,0.807,0.810,1.152
1477010464400000,-23.882,6.055,3.362,3.643,-24.379,4.796,3.150,4.074,0.464,0.808,0.809,1.151
1477010464450000,-23.712,6.235,3.443,3.574,-24.042,5.303,3.064,4.234,0.464,0.809,0.808,1.150
1477010464500000,-23.538,6.412,3.521,3.504,-24.042,5.303,3.064,4.234,0.464,0.810,0.808,1.150
1477010464550000,-23.360,6.586,3.598,3.432,-23.707,5.908,3.228,4.313,0.464,0.809,0.807,1.149
1477010464600000,-23.178,6.755,3.672,3.360,-23.707,5.908,3.228,4.313,0.464,0.809,0.806,1.149
1477010464650000,-22.993,6.921,3.744,3.288,-23.315,6.126,3.525,4.155,0.464,0.809,0.805,1.148
1477010464700000,-22.804,7.084,3.813,3.214,-23.315,6.126,3.525,4.155,0.464,0.810,0.805,1.148
1477010464750000,-22.612,7.243,3.881,3.140,-22.895,6.428,3.881,3.986,0.464,0.810,0.804,1.147
1477010464800000,-22.416,7.398,3.946,3.066,-22.895,6.428,3.881,3.986,0.464,0.810,0.803,1.147
1477010464850000,-22.217,7.549,4.010,2.991,-22.421,6.917,4.325,3.883,0.463,0.810,0.802,1.146
1477010464900000,-22.015,7.697,4.071,2.916,-22.421,6.917,4.325,3.883,0.463,0.810,0.801,1.146
1477010464950000,-21.810,7.841,4.130,2.841,-21.935,7.665,4.314,4.206,0.463,0.809,0.800,1.146
1477010465000000,-21.603,7.981,4.187,2.765,-21.935,7.665,4.314,4.206,0.462,0.808,0.799,1.147
1477010465050000,-21.392,8.117,4.242,2.690,-21.492,8.130,4.486,4.163,0.462,0.807,0.799,1.148
1477010465100000,-21.179,8.250,4.294,2.614,-21.492,8.130,4.486,4.163,0.462,0.806,0.798,1.149
1477010465150000,-20.963,8.378,4.345,2.539,-21.016,8.576,4.521,4.209,0.461,0.805,0.797,1.150
1477010465200000,-20.744,8.503,4.394,2.463,-21.016,8.576,4.521,4.209,0.461,0.805,0.796,1.152
1477010465250000,-20.524,8.625,4.441,2.388,-20.486,8.917,4.962,3.979,0.460,0.804,0.795,1.153
1477010465300000,-20.301,8.742,4.486,2.314,-20.486,8.917,4.962,3.979,0.460,0.803,0.795,1.155
1477010465350000,-20.075,8.856,4.529,2.239,-20.012,9.258,4.938,3.924,0.459,0.802,0.794,1.156
1477010465400000,-19.848,8.966,4.570,2.165,-20.012,9.258,4.938,3.924,0.459,0.801,0.794,1.158
1477010465450000,-19.619,9.072,4.609,2.092,-19.553,9.531,4.951,3.792,0.458,0.801,0.793,1.159
1477010465500000,-19.387,9.175,4.647,2.019,-19.553,9.531,4.951,3.792,0.458,0.800,0.792,1.161
1477010465550000,-19.154,9.274,4.683,1.947,-19.019,9.822,5.230,3.564,0.457,0.800,0.792,1.162
1477010465600000,-18.919,9.370,4.717,1.875,-19.019,9.822,5.230,3.564,0.457,0.799,0.791,1.163
1477010465650000,-18.683,9.462,4.749,1.804,-18.519,10.074,5.418,3.362,0.457,0.799,0.791,1.165
1477010465700000,-18.445,9.550,4.780,1.734,-18.519,10.074,5.418,3.362,0.456,0.798,0.791,1.166
1477010465750000,-18.205,9.635,4.810,1.665,-17.961,10.109,5.840,2.974,0.456,0.798,0.791,1.166
1477010465800000,-17.964,9.716,4.837,1.597,-17.961,10.109,5.840,2.974,0.455,0.797,0.792,1.167
1477010465850000,-17.721,9.795,4.864,1.530,-17.421,10.234,5.745,2.905,0.455,0.796,0.792,1.167
1477010465900000,-17.478,9.869,4.889,1.463,-17.421,10.234,5.745,2.905,0.454,0.796,0.792,1.168
1477010465950000,-17.233,9.941,4.912,1.398,-16.844,10.510,5.866,2.795,0.454,0.795,0.792,1.168
1477010466000000,-16.987,10.009,4.934,1.334,-16.844,10.510,5.866,2.795,0.454,0.795,0.793,1.169
1477010466050000,-16.740,10.074,4.955,1.271,-16.283,10.666,5.959,2.611,0.454,0.794,0.793,1.169
1477010466100000,-16.491,10.136,4.975,1.209,-16.283,10.666,5.959,2.611,0.453,0.794,0.794,1.170
1477010466150000,-16.242,10.195,4.993,1.149,-15.689,10.916,6.065,2.497,0.454,0.794,0.794,1.170
1477010466200000,-15.992,10.251,5.010,1.090,-15.689,10.916,6.065,2.497,0.453,0.793,0.795,1.171
1477010466250000,-15.742,10.304,5.027,1.032,-15.131,11.069,6.066,2.351,0.454,0.793,0.796,1.171
1477010466300000,-15.490,10.354,5.042,0.975,-15.131,11.069,6.066,2.351,0.454,0.793,0.796,1.172
1477010466350000,-15.238,10.402,5.056,0.920,-14.521,11.096,6.376,1.938,0.454,0.793,0.798,1.171
1477010466400000,-14.985,10.446,5.069,0.866,-14.521,11.096,6.376,1.938,0.454,0.793,0.799,1.171
1477010466450000,-14.731,10.488,5.081,0.813,-14.061,10.945,6.066,1.701,0.455,0.792,0.800,1.171
1477010466500000,-14.477,10.528,5.092,0.762,-14.061,10.945,6.066,1.701,0.455,0.792,0.800,1.170
1477010466550000,-14.222,10.564,5.103,0.713,-13.497,11.010,6.097,1.533,0.456,0.791,0.800,1.170
1477010466600000,-13.967,10.599,5.113,0.665,-13.497,11.010,6.097,1.533,0.456,0.790,0.801,1.169
1477010466650000,-13.711,10.631,5.122,0.618,-12.938,11.143,5.945,1.574,0.457,0.790,0.801,1.169
1477010466700000,-13.455,10.661,5.130,0.574,-12.938,11.143,5.945,1.574,0.457,0.789,0.801,1.168
1477010466750000,-13.198,10.688,5.137,0.530,-12.363,11.248,6.056,1.377,0.458,0.789,0.801,1.168
1477010466800000,-12.941,10.714,5.144,0.489,-12.363,11.248,6.056,1.377,0.458,0.789,0.802,1.167
1477010466850000,-12.684,10.737,5.151,0.448,-11.763,11.425,6.054,1.360,0.460,0.788,0.802,1.167
1477010466900000,-12.426,10.759,5.157,0.410,-11.763,11.425,6.054,1.360,0.460,0.788,0.802,1.166
1477010466950000,-12.168,10.778,5.162,0.373,-11.229,11.463,6.017,1.196,0.462,0.788,0.802,1.166
1477010467000000,-11.910,10.796,5.167,0.338,-11.229,11.463,6.017,1.196,0.462,0.788,0.802,1.165
1477010467050000,-11.652,10.812,5.171,0.305,-10.697,11.419,6.034,0.959,0.464,0.787,0.802,1.164
1477010467100000,-11.393,10.827,5.175,0.273,-10.697,11.419,6.034,0.959,0.464,0.787,0.802,1.164
1477010467150000,-11.134,10.839,5.178,0.243,-10.077,11.441,6.442,0.531,0.466,0.787,0.804,1.162
1477010467200000,-10.875,10.851,5.182,0.214,-10.077,11.441,6.442,0.531,0.467,0.786,0.805,1.161
1477010467250000,-10.616,10.861,5.184,0.188,-9.538,11.412,6.330,0.370,0.469,0.786,0.806,1.160
1477010467300000,-10.357,10.870,5.187,0.163,-9.538,11.412,6.330,0.370,0.470,0.785,0.807,1.159
1477010467350000,-10.098,10.877,5.189,0.140,-8.954,11.536,6.065,0.632,0.473,0.785,0.807,1.158
1477010467400000,-9.838,10.884,5.191,0.118,-8.954,11.536,6.065,0.632,0.474,0.785,0.807,1.157
1477010467450000,-9.579,10.889,5.193,0.099,-8.549,11.364,5.945,0.237,0.476,0.784,0.807,1.156
1477010467500000,-9.319,10.894,5.194,0.081,-8.549,11.364,5.945,0.237,0.476,0.784,0.807,1.155
1477010467550000,-9.059,10.897,5.196,0.065,-8.152,11.153,5.735,-0.033,0.478,0.783,0.806,1.154
1477010467600000,-8.799,10.900,5.197,0.050,-8.152,11.153,5.735,-0.033,0.478,0.783,0.806,1.152
1477010467650000,-8.540,10.902,5.198,0.038,-7.802,10.883,5.495,-0.324,0.479,0.782,0.805,1.151
1477010467700000,-8.280,10.904,5.198,0.027,-7.802,10.883,5.495,-0.324,0.479,0.781,0.804,1.150
1477010467750000,-8.020,10.905,5.199,0.018,-7.213,11.016,5.430,-0.086,0.480,0.780,0.804,1.149
1477010467800000,-7.760,10.906,5.199,0.011,-7.213,11.016,5.430,-0.086,0.480,0.779,0.803,1.148
1477010467850000,-7.500,10.906,5.200,0.005,-6.761,10.929,5.299,-0.139,0.480,0.779,0.802,1.147
1477010467900000,-7.240,10.906,5.200,0.002,-6.761,10.929,5.299,-0.139,0.480,0.778,0.801,1.146
