time,gt_x,gt_y,gt_vx,gt_vy,est_x,est_y,est_vx,est_vy,rmse_x,rmse_y,rmse_vx,rmse_vy
1477010459700000,-16.459,-9.563,-4.862,-0.552,-16.504,-9.636,-4.994,-1.310,0.191,0.166,0.659,0.516
1477010459750000,-16.703,-9.588,-4.869,-0.434,-16.504,-9.636,-4.994,-1.310,0.191,0.166,0.658,0.517
1477010459800000,-16.946,-9.607,-4.874,-0.316,-17.049,-9.629,-5.113,-0.945,0.191,0.165,0.657,0.517
1477010459850000,-17.190,-9.620,-4.876,-0.196,-17.049,-9.629,-5.113,-0.945,0.191,0.165,0.656,0.518
1477010459900000,-17.434,-9.626,-4.876,-0.077,-17.554,-9.662,-5.097,-0.784,0.191,0.165,0.655,0.519
1477010459950000,-17.678,-9.627,-4.872,0.044,-17.554,-9.662,-5.097,-0.784,0.191,0.165,0.654,0.520
1477010460000000,-17.922,-9.622,-4.866,0.165,-18.026,-9.610,-4.998,-0.440,0.190,0.165,0.653,0.520
1477010460050000,-18.165,-9.611,-4.856,0.287,-18.026,-9.610,-4.998,-0.440,0.190,0.164,0.652,0.521
1477010460100000,-18.407,-9.593,-4.844,0.408,-18.423,-9.636,-4.728,-0.392,0.190,0.164,0.651,0.522
1477010460150000,-18.649,-9.570,-4.829,0.531,-18.423,-9.636,-4.728,-0.392,0.190,0.164,0.650,0.524
1477010460200000,-18.890,-9.540,-4.810,0.653,-18.920,-9.609,-4.791,-0.219,0.190,0.164,0.650,0.525
1477010460250000,-19.130,-9.504,-4.789,0.775,-18.920,-9.609,-4.791,-0.219,0.190,0.164,0.649,0.527
1477010460300000,-19.369,-9.463,-4.764,0.897,-19.358,-9.412,-4.682,0.359,0.190,0.163,0.648,0.527
1477010460350000,-19.607,-9.415,-4.736,1.019,-19.358,-9.412,-4.682,0.359,0.190,0.163,0.647,0.528
1477010460400000,-19.843,-9.361,-4.705,1.141,-19.845,-9.207,-4.733,0.806,0.190,0.163,0.646,0.527
1477010460450000,-20.078,-9.301,-4.671,1.262,-19.845,-9.207,-4.733,0.806,0.190,0.163,0.645,0.527
1477010460500000,-20.310,-9.234,-4.633,1.383,-20.254,-9.320,-4.562,0.295,0.190,0.163,0.644,0.529
1477010460550000,-20.541,-9.162,-4.593,1.503,-20.254,-9.320,-4.562,0.295,0.190,0.163,0.643,0.532
1477010460600000,-20.770,-9.084,-4.549,1.623,-20.689,-9.136,-4.507,0.702,0.190,0.162,0.642,0.534
1477010460650000,-20.996,-9.000,-4.502,1.742,-20.689,-9.136,-4.507,0.702,0.190,0.162,0.641,0.536
1477010460700000,-21.220,-8.910,-4.452,1.860,-21.090,-8.977,-4.377,0.935,0.190,0.162,0.640,0.538
1477010460750000,-21.441,-8.814,-4.399,1.977,-21.090,-8.977,-4.377,0.935,0.191,0.162,0.639,0.540
1477010460800000,-21.660,-8.712,-4.342,2.092,-21.518,-8.879,-4.350,0.948,0.190,0.162,0.639,0.542
1477010460850000,-21.875,-8.605,-4.283,2.207,-21.518,-8.879,-4.350,0.948,0.191,0.163,0.638,0.546
1477010460900000,-22.088,-8.491,-4.220,2.320,-21.964,-8.696,-4.379,1.179,0.191,0.163,0.637,0.548
1477010460950000,-22.297,-8.373,-4.154,2.432,-21.964,-8.696,-4.379,1.179,0.192,0.163,0.636,0.551
1477010461000000,-22.504,-8.248,-4.086,2.543,-22.477,-8.486,-4.576,1.424,0.191,0.164,0.636,0.554
1477010461050000,-22.706,-8.118,-4.014,2.651,-22.477,-8.486,-4.576,1.424,0.191,0.165,0.636,0.557
1477010461100000,-22.905,-7.983,-3.939,2.758,-22.956,-8.067,-4.633,2.152,0.191,0.164,0.636,0.557
1477010461150000,-23.100,-7.842,-3.862,2.864,-22.956,-8.067,-4.633,2.152,0.191,0.165,0.636,0.557
1477010461200000,-23.291,-7.697,-3.781,2.967,-23.443,-7.734,-4.697,2.462,0.191,0.164,0.637,0.557
1477010461250000,-23.478,-7.546,-3.698,3.068,-23.443,-7.734,-4.697,2.462,0.191,0.165,0.638,0.557
1477010461300000,-23.661,-7.390,-3.612,3.167,-23.760,-7.436,-4.293,2.600,0.190,0.164,0.638,0.557
1477010461350000,-23.839,-7.229,-3.523,3.264,-23.760,-7.436,-4.293,2.600,0.190,0.164,0.639,0.558
1477010461400000,-24.013,-7.063,-3.432,3.359,-24.086,-7.211,-4.021,2.507,0.190,0.164,0.639,0.559
1477010461450000,-24.182,-6.893,-3.338,3.451,-24.086,-7.211,-4.021,2.507,0.190,0.165,0.639,0.560
1477010461500000,-24.347,-6.718,-3.242,3.541,-24.393,-6.744,-3.771,3.076,0.190,0.165,0.639,0.560
1477010461550000,-24.507,-6.539,-3.143,3.629,-24.393,-6.744,-3.771,3.076,0.189,0.165,0.639,0.560
1477010461600000,-24.661,-6.355,-3.042,3.713,-24.577,-6.437,-3.262,3.075,0.189,0.165,0.638,0.560
1477010461650000,-24.811,-6.168,-2.938,3.796,-24.577,-6.437,-3.262,3.075,0.189,0.165,0.637,0.561
1477010461700000,-24.955,-5.976,-2.833,3.875,-25.003,-6.043,-3.525,3.303,0.189,0.165,0.637,0.561
1477010461750000,-25.094,-5.780,-2.725,3.951,-25.003,-6.043,-3.525,3.303,0.189,0.165,0.638,0.561
1477010461800000,-25.228,-5.581,-2.616,4.025,-25.289,-5.684,-3.350,3.378,0.189,0.165,0.638,0.561
1477010461850000,-25.356,-5.378,-2.504,4.096,-25.289,-5.684,-3.350,3.378,0.189,0.166,0.639,0.562
1477010461900000,-25.478,-5.171,-2.391,4.163,-25.602,-5.246,-3.293,3.643,0.188,0.165,0.640,0.561
1477010461950000,-25.595,-4.962,-2.276,4.228,-25.602,-5.246,-3.293,3.643,0.188,0.166,0.641,0.562
1477010462000000,-25.706,-4.749,-2.160,4.289,-25.834,-4.889,-3.036,3.623,0.188,0.166,0.642,0.562
1477010462050000,-25.811,-4.533,-2.041,4.348,-25.834,-4.889,-3.036,3.623,0.188,0.167,0.643,0.562
1477010462100000,-25.910,-4.314,-1.922,4.403,-26.061,-4.420,-2.834,3.906,0.188,0.167,0.644,0.562
1477010462150000,-26.003,-4.092,-1.801,4.455,-26.061,-4.420,-2.834,3.906,0.187,0.167,0.645,0.562
1477010462200000,-26.090,-3.869,-1.679,4.503,-26.252,-3.884,-2.590,4.287,0.187,0.167,0.646,0.561
1477010462250000,-26.171,-3.642,-1.556,4.549,-26.252,-3.884,-2.590,4.287,0.187,0.167,0.647,0.561
1477010462300000,-26.245,-3.414,-1.432,4.591,-26.300,-3.370,-2.033,4.513,0.187,0.167,0.647,0.560
1477010462350000,-26.314,-3.183,-1.307,4.630,-26.300,-3.370,-2.033,4.513,0.187,0.167,0.647,0.560
1477010462400000,-26.376,-2.951,-1.182,4.665,-26.368,-2.902,-1.676,4.556,0.186,0.167,0.647,0.559
1477010462450000,-26.432,-2.717,-1.055,4.697,-26.368,-2.902,-1.676,4.556,0.186,0.167,0.647,0.558
1477010462500000,-26.482,-2.481,-0.928,4.726,-26.592,-2.567,-1.827,4.240,0.186,0.167,0.647,0.558
1477010462550000,-26.525,-2.245,-0.801,4.751,-26.592,-2.567,-1.827,4.240,0.186,0.167,0.649,0.558
1477010462600000,-26.562,-2.007,-0.673,4.773,-26.731,-2.155,-1.712,4.207,0.186,0.167,0.650,0.558
1477010462650000,-26.592,-1.767,-0.546,4.791,-26.731,-2.155,-1.712,4.207,0.186,0.168,0.652,0.558
1477010462700000,-26.616,-1.528,-0.418,4.807,-26.723,-1.651,-1.239,4.426,0.186,0.168,0.652,0.558
1477010462750000,-26.634,-1.287,-0.290,4.819,-26.723,-1.651,-1.239,4.426,0.185,0.169,0.653,0.557
1477010462800000,-26.645,-1.046,-0.162,4.827,-26.745,-1.182,-0.971,4.498,0.185,0.169,0.654,0.557
1477010462850000,-26.650,-0.804,-0.034,4.832,-26.745,-1.182,-0.971,4.498,0.185,0.170,0.655,0.556
1477010462900000,-26.648,-0.563,0.094,4.834,-26.798,-0.676,-0.855,4.646,0.185,0.170,0.655,0.556
1477010462950000,-26.641,-0.321,0.221,4.833,-26.798,-0.676,-0.855,4.646,0.185,0.170,0.657,0.555
1477010463000000,-26.626,-0.080,0.347,4.829,-26.708,-0.099,-0.390,4.940,0.185,0.170,0.657,0.554
1477010463050000,-26.606,0.161,0.473,4.821,-26.708,-0.099,-0.390,4.940,0.185,0.170,0.658,0.554
1477010463100000,-26.579,0.402,0.598,4.810,-26.694,0.469,-0.253,5.137,0.184,0.170,0.658,0.553
1477010463150000,-26.546,0.642,0.723,4.797,-26.694,0.469,-0.253,5.137,0.184,0.170,0.659,0.553
1477010463200000,-26.507,0.882,0.846,4.780,-26.724,1.015,-0.263,5.221,0.184,0.170,0.661,0.553
1477010463250000,-26.462,1.120,0.969,4.760,-26.724,1.015,-0.263,5.221,0.185,0.170,0.663,0.552
1477010463300000,-26.410,1.357,1.091,4.737,-26.605,1.490,0.118,5.097,0.185,0.170,0.664,0.552
1477010463350000,-26.353,1.594,1.211,4.712,-26.605,1.490,0.118,5.097,0.185,0.170,0.665,0.552
1477010463400000,-26.289,1.828,1.330,4.683,-26.497,1.915,0.372,4.873,0.185,0.170,0.666,0.551
1477010463450000,-26.220,2.062,1.448,4.652,-26.497,1.915,0.372,4.873,0.185,0.169,0.667,0.551
1477010463500000,-26.144,2.293,1.565,4.619,-26.374,2.313,0.600,4.637,0.185,0.169,0.668,0.550
1477010463550000,-26.063,2.523,1.680,4.582,-26.374,2.313,0.600,4.637,0.186,0.169,0.669,0.549
1477010463600000,-25.976,2.751,1.793,4.543,-26.211,2.789,0.870,4.671,0.186,0.169,0.670,0.549
1477010463650000,-25.884,2.977,1.905,4.502,-26.211,2.789,0.870,4.671,0.186,0.169,0.671,0.548
1477010463700000,-25.786,3.201,2.016,4.458,-26.005,3.324,1.184,4.849,0.186,0.169,0.672,0.548
1477010463750000,-25.683,3.423,2.125,4.412,-26.005,3.324,1.184,4.849,0.187,0.169,0.672,0.547
1477010463800000,-25.574,3.642,2.231,4.364,-25.796,3.737,1.423,4.661,0.187,0.169,0.673,0.547
1477010463850000,-25.460,3.859,2.337,4.314,-25.796,3.737,1.423,4.661,0.188,0.169,0.673,0.547
1477010463900000,-25.340,4.074,2.440,4.261,-25.693,4.119,1.319,4.440,0.188,0.169,0.675,0.546
1477010463950000,-25.216,4.285,2.541,4.207,-25.693,4.119,1.319,4.440,0.189,0.169,0.677,0.545
1477010464000000,-25.086,4.494,2.641,4.151,-25.339,4.549,1.905,4.402,0.189,0.168,0.677,0.545
1477010464050000,-24.952,4.700,2.738,4.093,-25.339,4.549,1.905,4.402,0.190,0.168,0.677,0.544
1477010464100000,-24.813,4.903,2.834,4.033,-25.102,4.946,2.026,4.289,0.190,0.168,0.678,0.544
1477010464150000,-24.669,5.103,2.927,3.971,-25.102,4.946,2.026,4.289,0.191,0.168,0.678,0.544
1477010464200000,-24.520,5.300,3.018,3.908,-24.737,5.366,2.455,4.265,0.191,0.168,0.678,0.543
1477010464250000,-24.367,5.494,3.108,3.844,-24.737,5.366,2.455,4.265,0.192,0.168,0.678,0.543
1477010464300000,-24.210,5.684,3.195,3.778,-24.337,5.718,2.863,4.069,0.192,0.168,0.677,0.542
1477010464350000,-24.048,5.871,3.280,3.711,-24.337,5.718,2.863,4.069,0.192,0.168,0.677,0.542
1477010464400000,-23.882,6.055,3.362,3.643,-23.995,6.050,3.009,3.872,0.192,0.167,0.676,0.542
1477010464450000,-23.712,6.235,3.443,3.574,-23.995,6.050,3.009,3.872,0.192,0.168,0.676,0.541
1477010464500000,-23.538,6.412,3.521,3.504,-23.675,6.377,3.060,3.713,0.192,0.167,0.675,0.541
1477010464550000,-23.360,6.586,3.598,3.432,-23.675,6.377,3.060,3.713,0.193,0.167,0.675,0.540
1477010464600000,-23.178,6.755,3.672,3.360,-23.221,6.795,3.450,3.836,0.192,0.167,0.674,0.540
1477010464650000,-22.993,6.921,3.744,3.288,-23.221,6.795,3.450,3.836,0.193,0.167,0.674,0.540
1477010464700000,-22.804,7.084,3.813,3.214,-22.803,7.131,3.641,3.710,0.192,0.167,0.673,0.540
1477010464750000,-22.612,7.243,3.881,3.140,-22.803,7.131,3.641,3.710,0.192,0.167,0.672,0.540
1477010464800000,-22.416,7.398,3.946,3.066,-22.468,7.425,3.566,3.508,0.192,0.167,0.672,0.540
1477010464850000,-22.217,7.549,4.010,2.991,-22.468,7.425,3.566,3.508,0.192,0.167,0.671,0.540
1477010464900000,-22.015,7.697,4.071,2.916,-22.145,7.743,3.475,3.420,0.192,0.166,0.671,0.540
1477010464950000,-21.810,7.841,4.130,2.841,-22.145,7.743,3.475,3.420,0.193,0.166,0.671,0.540
1477010465000000,-21.603,7.981,4.187,2.765,-21.736,8.025,3.639,3.263,0.192,0.166,0.671,0.540
1477010465050000,-21.392,8.117,4.242,2.690,-21.736,8.025,3.639,3.263,0.193,0.166,0.671,0.540
1477010465100000,-21.179,8.250,4.294,2.614,-21.254,8.138,3.950,2.700,0.193,0.166,0.670,0.539
1477010465150000,-20.963,8.378,4.345,2.539,-21.254,8.138,3.950,2.700,0.193,0.166,0.670,0.539
1477010465200000,-20.744,8.503,4.394,2.463,-20.938,8.450,3.741,2.811,0.193,0.166,0.670,0.538
1477010465250000,-20.524,8.625,4.441,2.388,-20.938,8.450,3.741,2.811,0.194,0.166,0.670,0.538
1477010465300000,-20.301,8.742,4.486,2.314,-20.419,8.714,4.125,2.765,0.194,0.166,0.669,0.538
1477010465350000,-20.075,8.856,4.529,2.239,-20.419,8.714,4.125,2.765,0.194,0.166,0.669,0.538
1477010465400000,-19.848,8.966,4.570,2.165,-20.030,8.940,4.063,2.632,0.194,0.166,0.668,0.538
1477010465450000,-19.619,9.072,4.609,2.092,-20.030,8.940,4.063,2.632,0.195,0.166,0.668,0.538
1477010465500000,-19.387,9.175,4.647,2.019,-19.567,9.106,4.212,2.376,0.195,0.165,0.668,0.537
1477010465550000,-19.154,9.274,4.683,1.947,-19.567,9.106,4.212,2.376,0.196,0.165,0.667,0.537
1477010465600000,-18.919,9.370,4.717,1.875,-18.953,9.281,4.718,2.212,0.195,0.165,0.667,0.537
1477010465650000,-18.683,9.462,4.749,1.804,-18.953,9.281,4.718,2.212,0.196,0.165,0.666,0.537
1477010465700000,-18.445,9.550,4.780,1.734,-18.458,9.488,4.781,2.175,0.195,0.165,0.665,0.536
1477010465750000,-18.205,9.635,4.810,1.665,-18.458,9.488,4.781,2.175,0.195,0.165,0.664,0.536
1477010465800000,-17.964,9.716,4.837,1.597,-17.895,9.714,5.004,2.196,0.195,0.165,0.664,0.536
1477010465850000,-17.721,9.795,4.864,1.530,-17.895,9.714,5.004,2.196,0.195,0.165,0.663,0.537
1477010465900000,-17.478,9.869,4.889,1.463,-17.374,9.912,5.060,2.139,0.195,0.165,0.662,0.537
1477010465950000,-17.233,9.941,4.912,1.398,-17.374,9.912,5.060,2.139,0.195,0.164,0.662,0.538
1477010466000000,-16.987,10.009,4.934,1.334,-16.876,10.134,5.038,2.160,0.195,0.164,0.661,0.538
1477010466050000,-16.740,10.074,4.955,1.271,-16.876,10.134,5.038,2.160,0.195,0.164,0.660,0.539
1477010466100000,-16.491,10.136,4.975,1.209,-16.431,10.333,4.883,2.116,0.195,0.164,0.660,0.540
1477010466150000,-16.242,10.195,4.993,1.149,-16.431,10.333,4.883,2.116,0.195,0.164,0.659,0.542
1477010466200000,-15.992,10.251,5.010,1.090,-15.969,10.396,4.814,1.725,0.194,0.164,0.658,0.542
1477010466250000,-15.742,10.304,5.027,1.032,-15.969,10.396,4.814,1.725,0.194,0.164,0.658,0.542
1477010466300000,-15.490,10.354,5.042,0.975,-15.521,10.413,4.725,1.315,0.194,0.164,0.657,0.542
1477010466350000,-15.238,10.402,5.056,0.920,-15.521,10.413,4.725,1.315,0.194,0.164,0.657,0.542
1477010466400000,-14.985,10.446,5.069,0.866,-15.003,10.515,4.846,1.236,0.194,0.164,0.656,0.541
1477010466450000,-14.731,10.488,5.081,0.813,-15.003,10.515,4.846,1.236,0.194,0.163,0.655,0.541
1477010466500000,-14.477,10.528,5.092,0.762,-14.473,10.467,4.965,0.785,0.194,0.163,0.655,0.541
1477010466550000,-14.222,10.564,5.103,0.713,-14.473,10.467,4.965,0.785,0.194,0.163,0.654,0.540
1477010466600000,-13.967,10.599,5.113,0.665,-13.906,10.707,5.151,1.211,0.194,0.163,0.653,0.540
1477010466650000,-13.711,10.631,5.122,0.618,-13.906,10.707,5.151,1.211,0.194,0.163,0.653,0.540
1477010466700000,-13.455,10.661,5.130,0.574,-13.376,10.714,5.189,0.911,0.194,0.163,0.652,0.540
1477010466750000,-13.198,10.688,5.137,0.530,-13.376,10.714,5.189,0.911,0.194,0.163,0.651,0.540
1477010466800000,-12.941,10.714,5.144,0.489,-12.899,10.890,5.079,1.132,0.194,0.163,0.651,0.540
1477010466850000,-12.684,10.737,5.151,0.448,-12.899,10.890,5.079,1.132,0.194,0.163,0.650,0.540
1477010466900000,-12.426,10.759,5.157,0.410,-12.383,10.841,5.101,0.705,0.194,0.162,0.649,0.540
1477010466950000,-12.168,10.778,5.162,0.373,-12.383,10.841,5.101,0.705,0.194,0.162,0.649,0.539
1477010467000000,-11.910,10.796,5.167,0.338,-11.903,10.969,5.022,0.857,0.193,0.162,0.648,0.539
1477010467050000,-11.652,10.812,5.171,0.305,-11.903,10.969,5.022,0.857,0.194,0.162,0.647,0.539
1477010467100000,-11.393,10.827,5.175,0.273,-11.423,11.008,4.963,0.734,0.193,0.162,0.647,0.539
1477010467150000,-11.134,10.839,5.178,0.243,-11.423,11.008,4.963,0.734,0.194,0.162,0.646,0.539
1477010467200000,-10.875,10.851,5.182,0.214,-10.792,10.917,5.317,0.301,0.194,0.162,0.646,0.539
1477010467250000,-10.616,10.861,5.184,0.188,-10.792,10.917,5.317,0.301,0.193,0.162,0.645,0.538
1477010467300000,-10.357,10.870,5.187,0.163,-10.324,10.917,5.150,0.222,0.193,0.162,0.644,0.538
1477010467350000,-10.098,10.877,5.189,0.140,-10.324,10.917,5.150,0.222,0.193,0.162,0.644,0.537
1477010467400000,-9.838,10.884,5.191,0.118,-9.819,11.007,5.123,0.400,0.193,0.162,0.643,0.537
1477010467450000,-9.579,10.889,5.193,0.099,-9.819,11.007,5.123,0.400,0.193,0.162,0.642,0.536
1477010467500000,-9.319,10.894,5.194,0.081,-9.307,11.042,5.123,0.387,0.193,0.162,0.642,0.536
1477010467550000,-9.059,10.897,5.196,0.065,-9.307,11.042,5.123,0.387,0.193,0.162,0.641,0.535
1477010467600000,-8.799,10.900,5.197,0.050,-8.792,11.076,5.129,0.376,0.193,0.162,0.640,0.535
1477010467650000,-8.540,10.902,5.198,0.038,-8.792,11.076,5.129,0.376,0.193,0.162,0.640,0.535
1477010467700000,-8.280,10.904,5.198,0.027,-8.420,10.926,4.759,-0.119,0.193,0.162,0.639,0.534
1477010467750000,-8.020,10.905,5.199,0.018,-8.420,10.926,4.759,-0.119,0.194,0.161,0.639,0.534
1477010467800000,-7.760,10.906,5.199,0.011,-7.769,10.950,5.219,-0.026,0.194,0.161,0.638,0.533
1477010467850000,-7.500,10.906,5.200,0.005,-7.769,10.950,5.219,-0.026,0.194,0.161,0.638,0.533
1477010467900000,-7.240,10.906,5.200,0.002,-7.210,10.893,5.318,-0.169,0.194,0.161,0.637,0.532
