time,gt_x,gt_y,gt_vx,gt_vy,est_x,est_y,est_vx,est_vy,rmse_x,rmse_y,rmse_vx,rmse_vy
1477010459700000,-16.459,-9.563,-4.862,-0.552,-16.098,-9.474,-4.251,-1.490,0.235,0.280,0.593,0.592
1477010459750000,-16.703,-9.588,-4.869,-0.434,-16.465,-9.594,-4.133,-1.415,0.235,0.279,0.594,0.594
1477010459800000,-16.946,-9.607,-4.874,-0.316,-16.465,-9.594,-4.133,-1.415,0.236,0.279,0.594,0.596
1477010459850000,-17.190,-9.620,-4.876,-0.196,-16.810,-9.995,-4.086,-1.902,0.237,0.279,0.595,0.602
1477010459900000,-17.434,-9.626,-4.876,-0.077,-16.810,-9.995,-4.086,-1.902,0.239,0.280,0.596,0.609
1477010459950000,-17.678,-9.627,-4.872,0.044,-17.381,-9.945,-4.157,-1.434,0.239,0.280,0.596,0.614
1477010460000000,-17.922,-9.622,-4.866,0.165,-17.381,-9.945,-4.157,-1.434,0.240,0.280,0.597,0.619
1477010460050000,-18.165,-9.611,-4.856,0.287,-17.906,-9.859,-4.162,-0.988,0.240,0.280,0.597,0.622
1477010460100000,-18.407,-9.593,-4.844,0.408,-17.906,-9.859,-4.162,-0.988,0.242,0.280,0.597,0.626
1477010460150000,-18.649,-9.570,-4.829,0.531,-18.344,-9.893,-4.296,-0.932,0.242,0.280,0.597,0.630
1477010460200000,-18.890,-9.540,-4.810,0.653,-18.344,-9.893,-4.296,-0.932,0.243,0.280,0.597,0.634
1477010460250000,-19.130,-9.504,-4.789,0.775,-18.817,-9.802,-4.391,-0.642,0.243,0.280,0.596,0.638
1477010460300000,-19.369,-9.463,-4.764,0.897,-18.817,-9.802,-4.391,-0.642,0.245,0.280,0.596,0.642
1477010460350000,-19.607,-9.415,-4.736,1.019,-19.342,-9.615,-4.247,-0.135,0.245,0.280,0.595,0.645
1477010460400000,-19.843,-9.361,-4.705,1.141,-19.342,-9.615,-4.247,-0.135,0.246,0.280,0.595,0.647
1477010460450000,-20.078,-9.301,-4.671,1.262,-19.936,-9.199,-4.391,0.579,0.246,0.280,0.594,0.647
1477010460500000,-20.310,-9.234,-4.633,1.383,-19.936,-9.199,-4.391,0.579,0.246,0.279,0.594,0.648
1477010460550000,-20.541,-9.162,-4.593,1.503,-20.352,-9.265,-4.340,0.380,0.246,0.279,0.593,0.650
1477010460600000,-20.770,-9.084,-4.549,1.623,-20.352,-9.265,-4.340,0.380,0.247,0.279,0.592,0.652
1477010460650000,-20.996,-9.000,-4.502,1.742,-20.907,-9.014,-4.319,0.756,0.246,0.278,0.592,0.653
1477010460700000,-21.220,-8.910,-4.452,1.860,-20.907,-9.014,-4.319,0.756,0.247,0.278,0.591,0.655
1477010460750000,-21.441,-8.814,-4.399,1.977,-21.402,-8.829,-4.198,0.987,0.246,0.278,0.590,0.656
1477010460800000,-21.660,-8.712,-4.342,2.092,-21.402,-8.829,-4.198,0.987,0.246,0.277,0.589,0.658
1477010460850000,-21.875,-8.605,-4.283,2.207,-21.847,-8.469,-3.863,1.487,0.246,0.277,0.589,0.658
1477010460900000,-22.088,-8.491,-4.220,2.320,-21.847,-8.469,-3.863,1.487,0.246,0.277,0.588,0.659
1477010460950000,-22.297,-8.373,-4.154,2.432,-22.268,-8.203,-4.035,1.636,0.246,0.276,0.588,0.659
1477010461000000,-22.504,-8.248,-4.086,2.543,-22.268,-8.203,-4.035,1.636,0.246,0.276,0.587,0.660
1477010461050000,-22.706,-8.118,-4.014,2.651,-22.588,-8.159,-3.757,1.532,0.245,0.276,0.586,0.662
1477010461100000,-22.905,-7.983,-3.939,2.758,-22.588,-8.159,-3.757,1.532,0.246,0.275,0.585,0.664
1477010461150000,-23.100,-7.842,-3.862,2.864,-22.947,-8.042,-3.365,1.583,0.245,0.275,0.585,0.666
1477010461200000,-23.291,-7.697,-3.781,2.967,-22.947,-8.042,-3.365,1.583,0.246,0.275,0.585,0.669
1477010461250000,-23.478,-7.546,-3.698,3.068,-23.363,-7.687,-3.622,1.845,0.246,0.275,0.584,0.671
1477010461300000,-23.661,-7.390,-3.612,3.167,-23.363,-7.687,-3.622,1.845,0.246,0.275,0.583,0.674
1477010461350000,-23.839,-7.229,-3.523,3.264,-23.788,-7.285,-3.558,2.192,0.245,0.275,0.582,0.675
1477010461400000,-24.013,-7.063,-3.432,3.359,-23.788,-7.285,-3.558,2.192,0.245,0.275,0.582,0.677
1477010461450000,-24.182,-6.893,-3.338,3.451,-24.179,-6.824,-3.322,2.599,0.245,0.274,0.581,0.678
1477010461500000,-24.347,-6.718,-3.242,3.541,-24.179,-6.824,-3.322,2.599,0.245,0.274,0.580,0.679
1477010461550000,-24.507,-6.539,-3.143,3.629,-24.488,-6.655,-2.952,2.555,0.244,0.274,0.579,0.680
1477010461600000,-24.661,-6.355,-3.042,3.713,-24.488,-6.655,-2.952,2.555,0.244,0.274,0.579,0.682
1477010461650000,-24.811,-6.168,-2.938,3.796,-24.756,-6.335,-2.761,2.687,0.244,0.274,0.578,0.683
1477010461700000,-24.955,-5.976,-2.833,3.875,-24.756,-6.335,-2.761,2.687,0.244,0.274,0.577,0.685
1477010461750000,-25.094,-5.780,-2.725,3.951,-25.035,-5.873,-2.658,2.993,0.244,0.274,0.576,0.686
1477010461800000,-25.228,-5.581,-2.616,4.025,-25.035,-5.873,-2.658,2.993,0.243,0.274,0.576,0.687
1477010461850000,-25.356,-5.378,-2.504,4.096,-25.330,-5.526,-2.664,3.057,0.243,0.273,0.575,0.688
1477010461900000,-25.478,-5.171,-2.391,4.163,-25.330,-5.526,-2.664,3.057,0.243,0.274,0.574,0.690
1477010461950000,-25.595,-4.962,-2.276,4.228,-25.488,-5.533,-2.499,2.637,0.243,0.275,0.574,0.694
1477010462000000,-25.706,-4.749,-2.160,4.289,-25.488,-5.533,-2.499,2.637,0.243,0.277,0.573,0.698
1477010462050000,-25.811,-4.533,-2.041,4.348,-25.753,-5.094,-2.365,2.894,0.242,0.278,0.573,0.701
1477010462100000,-25.910,-4.314,-1.922,4.403,-25.753,-5.094,-2.365,2.894,0.242,0.281,0.572,0.704
1477010462150000,-26.003,-4.092,-1.801,4.455,-26.046,-4.650,-1.861,3.137,0.242,0.282,0.572,0.707
1477010462200000,-26.090,-3.869,-1.679,4.503,-26.046,-4.650,-1.861,3.137,0.242,0.284,0.571,0.709
1477010462250000,-26.171,-3.642,-1.556,4.549,-26.239,-4.207,-1.455,3.343,0.241,0.286,0.570,0.711
1477010462300000,-26.245,-3.414,-1.432,4.591,-26.239,-4.207,-1.455,3.343,0.241,0.288,0.570,0.713
1477010462350000,-26.314,-3.183,-1.307,4.630,-26.364,-3.706,-1.152,3.600,0.241,0.289,0.569,0.714
1477010462400000,-26.376,-2.951,-1.182,4.665,-26.364,-3.706,-1.152,3.600,0.240,0.291,0.568,0.715
1477010462450000,-26.432,-2.717,-1.055,4.697,-26.462,-3.367,-1.004,3.587,0.240,0.293,0.567,0.716
1477010462500000,-26.482,-2.481,-0.928,4.726,-26.462,-3.367,-1.004,3.587,0.240,0.296,0.567,0.717
1477010462550000,-26.525,-2.245,-0.801,4.751,-26.595,-2.721,-0.976,3.986,0.239,0.296,0.566,0.718
1477010462600000,-26.562,-2.007,-0.673,4.773,-26.595,-2.721,-0.976,3.986,0.239,0.298,0.565,0.718
1477010462650000,-26.592,-1.767,-0.546,4.791,-26.660,-2.146,-0.841,4.259,0.239,0.298,0.565,0.717
1477010462700000,-26.616,-1.528,-0.418,4.807,-26.660,-2.146,-0.841,4.259,0.239,0.299,0.565,0.717
1477010462750000,-26.634,-1.287,-0.290,4.819,-26.664,-1.819,-0.321,4.182,0.238,0.300,0.564,0.717
1477010462800000,-26.645,-1.046,-0.162,4.827,-26.664,-1.819,-0.321,4.182,0.238,0.302,0.563,0.717
1477010462850000,-26.650,-0.804,-0.034,4.832,-26.728,-1.433,-0.185,4.110,0.238,0.304,0.563,0.717
1477010462900000,-26.648,-0.563,0.094,4.834,-26.728,-1.433,-0.185,4.110,0.237,0.306,0.562,0.717
1477010462950000,-26.641,-0.321,0.221,4.833,-26.748,-0.782,0.189,4.386,0.237,0.307,0.561,0.716
1477010463000000,-26.626,-0.080,0.347,4.829,-26.748,-0.782,0.189,4.386,0.237,0.308,0.561,0.716
1477010463050000,-26.606,0.161,0.473,4.821,-26.729,-0.217,0.474,4.530,0.237,0.309,0.560,0.715
1477010463100000,-26.579,0.402,0.598,4.810,-26.729,-0.217,0.474,4.530,0.237,0.310,0.559,0.714
1477010463150000,-26.546,0.642,0.723,4.797,-26.692,0.281,0.522,4.579,0.236,0.310,0.559,0.713
1477010463200000,-26.507,0.882,0.846,4.780,-26.692,0.281,0.522,4.579,0.236,0.311,0.558,0.712
1477010463250000,-26.462,1.120,0.969,4.760,-26.586,1.088,0.584,5.110,0.236,0.311,0.558,0.712
1477010463300000,-26.410,1.357,1.091,4.737,-26.586,1.088,0.584,5.110,0.236,0.311,0.558,0.711
1477010463350000,-26.353,1.594,1.211,4.712,-26.495,1.131,0.826,4.513,0.236,0.311,0.557,0.710
1477010463400000,-26.289,1.828,1.330,4.683,-26.495,1.131,0.826,4.513,0.236,0.313,0.557,0.710
1477010463450000,-26.220,2.062,1.448,4.652,-26.378,1.614,1.141,4.512,0.236,0.313,0.557,0.709
1477010463500000,-26.144,2.293,1.565,4.619,-26.378,1.614,1.141,4.512,0.236,0.314,0.557,0.708
1477010463550000,-26.063,2.523,1.680,4.582,-26.242,2.100,1.200,4.566,0.235,0.315,0.556,0.707
1477010463600000,-25.976,2.751,1.793,4.543,-26.242,2.100,1.200,4.566,0.235,0.316,0.557,0.706
1477010463650000,-25.884,2.977,1.905,4.502,-26.090,2.666,1.718,4.613,0.235,0.316,0.556,0.705
1477010463700000,-25.786,3.201,2.016,4.458,-26.090,2.666,1.718,4.613,0.236,0.317,0.555,0.705
1477010463750000,-25.683,3.423,2.125,4.412,-25.923,3.292,1.893,4.780,0.236,0.316,0.555,0.704
1477010463800000,-25.574,3.642,2.231,4.364,-25.923,3.292,1.893,4.780,0.236,0.316,0.554,0.703
1477010463850000,-25.460,3.859,2.337,4.314,-25.698,3.610,2.159,4.550,0.236,0.316,0.554,0.703
1477010463900000,-25.340,4.074,2.440,4.261,-25.698,3.610,2.159,4.550,0.236,0.317,0.553,0.702
1477010463950000,-25.216,4.285,2.541,4.207,-25.457,3.976,2.331,4.412,0.236,0.317,0.553,0.701
1477010464000000,-25.086,4.494,2.641,4.151,-25.457,3.976,2.331,4.412,0.237,0.317,0.552,0.700
1477010464050000,-24.952,4.700,2.738,4.093,-25.135,4.329,2.446,4.356,0.237,0.317,0.552,0.700
1477010464100000,-24.813,4.903,2.834,4.033,-25.135,4.329,2.446,4.356,0.237,0.318,0.552,0.699
1477010464150000,-24.669,5.103,2.927,3.971,-24.820,4.770,2.718,4.353,0.237,0.318,0.551,0.698
1477010464200000,-24.520,5.300,3.018,3.908,-24.820,4.770,2.718,4.353,0.237,0.319,0.551,0.698
1477010464250000,-24.367,5.494,3.108,3.844,-24.495,5.201,3.166,4.260,0.237,0.319,0.550,0.697
1477010464300000,-24.210,5.684,3.195,3.778,-24.495,5.201,3.166,4.260,0.237,0.319,0.549,0.697
1477010464350000,-24.048,5.871,3.280,3.711,-24.200,5.420,3.424,3.902,0.237,0.320,0.549,0.696
1477010464400000,-23.882,6.055,3.362,3.643,-24.200,5.420,3.424,3.902,0.237,0.321,0.548,0.696
1477010464450000,-23.712,6.235,3.443,3.574,-23.837,5.983,3.228,4.247,0.237,0.321,0.548,0.696
1477010464500000,-23.538,6.412,3.521,3.504,-23.837,5.983,3.228,4.247,0.237,0.321,0.547,0.696
1477010464550000,-23.360,6.586,3.598,3.432,-23.514,6.449,3.402,4.231,0.237,0.321,0.547,0.696
1477010464600000,-23.178,6.755,3.672,3.360,-23.514,6.449,3.402,4.231,0.237,0.321,0.546,0.696
1477010464650000,-22.993,6.921,3.744,3.288,-23.141,6.578,3.656,3.817,0.237,0.321,0.545,0.696
1477010464700000,-22.804,7.084,3.813,3.214,-23.141,6.578,3.656,3.817,0.237,0.321,0.545,0.696
1477010464750000,-22.612,7.243,3.881,3.140,-22.720,6.879,4.006,3.630,0.237,0.321,0.544,0.695
1477010464800000,-22.416,7.398,3.946,3.066,-22.720,6.879,4.006,3.630,0.237,0.322,0.544,0.695
1477010464850000,-22.217,7.549,4.010,2.991,-22.234,7.371,4.513,3.647,0.237,0.322,0.544,0.695
1477010464900000,-22.015,7.697,4.071,2.916,-22.234,7.371,4.513,3.647,0.237,0.322,0.543,0.695
1477010464950000,-21.810,7.841,4.130,2.841,-21.725,8.113,4.481,4.236,0.236,0.322,0.543,0.698
1477010465000000,-21.603,7.981,4.187,2.765,-21.725,8.113,4.481,4.236,0.236,0.321,0.543,0.700
1477010465050000,-21.392,8.117,4.242,2.690,-21.339,8.351,4.586,3.877,0.236,0.321,0.542,0.702
1477010465100000,-21.179,8.250,4.294,2.614,-21.339,8.351,4.586,3.877,0.236,0.321,0.542,0.704
1477010465150000,-20.963,8.378,4.345,2.539,-20.831,8.884,4.603,4.135,0.236,0.321,0.541,0.707
1477010465200000,-20.744,8.503,4.394,2.463,-20.831,8.884,4.603,4.135,0.235,0.321,0.541,0.710
1477010465250000,-20.524,8.625,4.441,2.388,-20.277,9.296,5.165,3.949,0.236,0.323,0.541,0.713
1477010465300000,-20.301,8.742,4.486,2.314,-20.277,9.296,5.165,3.949,0.235,0.323,0.542,0.717
1477010465350000,-20.075,8.856,4.529,2.239,-19.857,9.466,4.978,3.620,0.235,0.324,0.541,0.719
1477010465400000,-19.848,8.966,4.570,2.165,-19.857,9.466,4.978,3.620,0.235,0.325,0.541,0.721
1477010465450000,-19.619,9.072,4.609,2.092,-19.477,9.541,4.807,3.178,0.235,0.325,0.541,0.723
1477010465500000,-19.387,9.175,4.647,2.019,-19.477,9.541,4.807,3.178,0.235,0.325,0.540,0.724
1477010465550000,-19.154,9.274,4.683,1.947,-18.915,9.925,5.143,3.150,0.235,0.326,0.540,0.725
1477010465600000,-18.919,9.370,4.717,1.875,-18.915,9.925,5.143,3.150,0.234,0.327,0.540,0.727
1477010465650000,-18.683,9.462,4.749,1.804,-18.542,9.892,5.153,2.513,0.234,0.327,0.539,0.727
1477010465700000,-18.445,9.550,4.780,1.734,-18.542,9.892,5.153,2.513,0.234,0.327,0.539,0.727
1477010465750000,-18.205,9.635,4.810,1.665,-18.088,9.758,5.393,1.821,0.234,0.327,0.539,0.726
1477010465800000,-17.964,9.716,4.837,1.597,-18.088,9.758,5.393,1.821,0.234,0.327,0.539,0.725
1477010465850000,-17.721,9.795,4.864,1.530,-17.537,9.975,5.185,2.057,0.233,0.326,0.539,0.725
1477010465900000,-17.478,9.869,4.889,1.463,-17.537,9.975,5.185,2.057,0.233,0.326,0.538,0.725
1477010465950000,-17.233,9.941,4.912,1.398,-17.014,10.182,5.315,1.968,0.233,0.326,0.538,0.725
1477010466000000,-16.987,10.009,4.934,1.334,-17.014,10.182,5.315,1.968,0.233,0.326,0.538,0.724
1477010466050000,-16.740,10.074,4.955,1.271,-16.505,10.297,5.369,1.789,0.233,0.326,0.538,0.724
1477010466100000,-16.491,10.136,4.975,1.209,-16.505,10.297,5.369,1.789,0.233,0.325,0.537,0.724
1477010466150000,-16.242,10.195,4.993,1.149,-15.961,10.499,5.476,1.742,0.233,0.325,0.537,0.723
1477010466200000,-15.992,10.251,5.010,1.090,-15.961,10.499,5.476,1.742,0.233,0.325,0.537,0.723
1477010466250000,-15.742,10.304,5.027,1.032,-15.470,10.590,5.399,1.585,0.233,0.325,0.537,0.723
1477010466300000,-15.490,10.354,5.042,0.975,-15.470,10.590,5.399,1.585,0.232,0.325,0.537,0.723
1477010466350000,-15.238,10.402,5.056,0.920,-14.804,10.784,5.892,1.448,0.233,0.325,0.537,0.722
1477010466400000,-14.985,10.446,5.069,0.866,-14.804,10.784,5.892,1.448,0.233,0.325,0.538,0.722
1477010466450000,-14.731,10.488,5.081,0.813,-14.429,10.554,5.333,0.981,0.233,0.325,0.538,0.721
1477010466500000,-14.477,10.528,5.092,0.762,-14.429,10.554,5.333,0.981,0.233,0.324,0.537,0.721
1477010466550000,-14.222,10.564,5.103,0.713,-13.901,10.611,5.390,0.867,0.233,0.324,0.537,0.720
1477010466600000,-13.967,10.599,5.113,0.665,-13.901,10.611,5.390,0.867,0.233,0.324,0.536,0.719
1477010466650000,-13.711,10.631,5.122,0.618,-13.372,10.735,5.236,1.035,0.233,0.323,0.536,0.719
1477010466700000,-13.455,10.661,5.130,0.574,-13.372,10.735,5.236,1.035,0.233,0.323,0.535,0.718
1477010466750000,-13.198,10.688,5.137,0.530,-12.841,10.816,5.411,0.854,0.233,0.323,0.535,0.718
1477010466800000,-12.941,10.714,5.144,0.489,-12.841,10.816,5.411,0.854,0.233,0.322,0.534,0.717
1477010466850000,-12.684,10.737,5.151,0.448,-12.254,11.002,5.483,1.007,0.234,0.322,0.534,0.717
1477010466900000,-12.426,10.759,5.157,0.410,-12.254,11.002,5.483,1.007,0.234,0.322,0.534,0.717
1477010466950000,-12.168,10.778,5.162,0.373,-11.756,11.035,5.426,0.856,0.234,0.322,0.533,0.716
1477010467000000,-11.910,10.796,5.167,0.338,-11.756,11.035,5.426,0.856,0.234,0.322,0.533,0.716
1477010467050000,-11.652,10.812,5.171,0.305,-11.187,11.089,5.542,0.768,0.235,0.322,0.533,0.715
1477010467100000,-11.393,10.827,5.175,0.273,-11.187,11.089,5.542,0.768,0.235,0.322,0.532,0.715
1477010467150000,-11.134,10.839,5.178,0.243,-10.732,10.937,5.851,-0.039,0.235,0.321,0.533,0.714
1477010467200000,-10.875,10.851,5.182,0.214,-10.732,10.937,5.851,-0.039,0.235,0.321,0.533,0.714
1477010467250000,-10.616,10.861,5.184,0.188,-10.253,10.876,5.573,-0.087,0.235,0.321,0.533,0.713
1477010467300000,-10.357,10.870,5.187,0.163,-10.253,10.876,5.573,-0.087,0.235,0.320,0.532,0.713
1477010467350000,-10.098,10.877,5.189,0.140,-9.706,10.993,5.278,0.416,0.235,0.320,0.532,0.712
1477010467400000,-9.838,10.884,5.191,0.118,-9.706,10.993,5.278,0.416,0.235,0.320,0.531,0.711
1477010467450000,-9.579,10.889,5.193,0.099,-9.426,10.760,4.963,-0.223,0.235,0.320,0.531,0.711
1477010467500000,-9.319,10.894,5.194,0.081,-9.426,10.760,4.963,-0.223,0.235,0.319,0.531,0.710
1477010467550000,-9.059,10.897,5.196,0.065,-9.040,10.617,4.718,-0.381,0.235,0.319,0.530,0.710
1477010467600000,-8.799,10.900,5.197,0.050,-9.040,10.617,4.718,-0.381,0.235,0.319,0.530,0.709
1477010467650000,-8.540,10.902,5.198,0.038,-8.694,10.418,4.471,-0.634,0.235,0.320,0.531,0.709
1477010467700000,-8.280,10.904,5.198,0.027,-8.694,10.418,4.471,-0.634,0.235,0.320,0.531,0.709
1477010467750000,-8.020,10.905,5.199,0.018,-8.084,10.589,4.708,-0.131,0.235,0.320,0.531,0.708
1477010467800000,-7.760,10.906,5.199,0.011,-8.084,10.589,4.708,-0.131,0.235,0.320,0.531,0.708
1477010467850000,-7.500,10.906,5.200,0.005,-7.532,10.633,4.843,0.034,0.235,0.320,0.531,0.707
1477010467900000,-7.240,10.906,5.200,0.002,-7.532,10.633,4.843,0.034,0.235,0.320,0.531,0.706
