time,gt_x,gt_y,gt_vx,gt_vy,est_x,est_y,est_vx,est_vy,rmse_x,rmse_y,rmse_vx,rmse_vy
1477010443000000,0.600,0.600,5.200,0.000,0.312,0.580,0.000,0.000,0.288,0.020,5.200,0.000
1477010443050000,0.860,0.600,5.200,0.002,0.886,0.312,8.149,-3.868,0.204,0.204,4.227,2.737
1477010443100000,1.120,0.600,5.199,0.005,1.164,0.461,4.370,2.246,0.169,0.185,3.485,2.582
1477010443150000,1.380,0.601,5.199,0.011,1.298,0.538,4.089,2.264,0.152,0.163,3.068,2.504
1477010443200000,1.640,0.601,5.198,0.018,1.557,0.660,4.170,2.139,0.141,0.148,2.783,2.432
1477010443250000,1.900,0.602,5.198,0.027,1.824,0.657,4.688,1.493,0.132,0.137,2.549,2.299
1477010443300000,2.160,0.604,5.197,0.038,2.093,0.726,4.744,1.393,0.125,0.135,2.366,2.190
1477010443350000,2.420,0.606,5.196,0.050,2.332,0.736,4.851,1.147,0.121,0.135,2.216,2.085
1477010443400000,2.679,0.609,5.195,0.065,2.592,0.779,4.886,1.061,0.118,0.139,2.092,1.993
1477010443450000,2.939,0.613,5.193,0.081,2.871,0.766,5.056,0.784,0.114,0.140,1.985,1.904
1477010443500000,3.199,0.617,5.191,0.099,3.101,0.779,5.036,0.699,0.112,0.142,1.893,1.824
1477010443550000,3.458,0.623,5.190,0.118,3.389,0.701,5.164,0.257,0.109,0.138,1.813,1.747
1477010443600000,3.718,0.629,5.188,0.140,3.698,0.635,5.263,-0.059,0.105,0.133,1.742,1.679
1477010443650000,3.977,0.637,5.185,0.163,3.984,0.643,5.390,-0.010,0.101,0.128,1.679,1.619
1477010443700000,4.236,0.645,5.183,0.188,4.264,0.628,5.411,-0.065,0.098,0.124,1.624,1.566
1477010443750000,4.495,0.655,5.180,0.214,4.524,0.637,5.297,-0.034,0.095,0.120,1.572,1.517
1477010443800000,4.754,0.667,5.176,0.243,4.709,0.706,5.148,0.219,0.093,0.117,1.525,1.472
1477010443850000,5.013,0.680,5.173,0.273,4.963,0.696,5.024,0.137,0.091,0.113,1.483,1.431
1477010443900000,5.272,0.694,5.169,0.304,5.267,0.684,5.118,0.065,0.089,0.110,1.443,1.394
1477010443950000,5.530,0.710,5.164,0.338,5.529,0.685,5.266,0.075,0.087,0.108,1.407,1.360
1477010444000000,5.788,0.728,5.159,0.373,5.830,0.691,5.332,0.074,0.085,0.106,1.374,1.328
1477010444050000,6.046,0.748,5.154,0.410,6.069,0.632,5.127,-0.125,0.083,0.106,1.342,1.303
1477010444100000,6.304,0.769,5.148,0.448,6.324,0.718,5.116,0.159,0.081,0.104,1.312,1.276
1477010444150000,6.561,0.793,5.142,0.488,6.574,0.744,5.066,0.210,0.080,0.103,1.285,1.250
1477010444200000,6.818,0.818,5.135,0.530,6.821,0.743,5.056,0.176,0.078,0.102,1.259,1.227
1477010444250000,7.075,0.846,5.127,0.573,7.062,0.728,4.881,0.094,0.077,0.102,1.236,1.207
1477010444300000,7.331,0.875,5.119,0.618,7.275,0.806,4.817,0.315,0.076,0.101,1.214,1.186
1477010444350000,7.587,0.907,5.109,0.665,7.575,0.820,5.162,0.325,0.075,0.101,1.192,1.166
1477010444400000,7.842,0.942,5.100,0.712,7.831,0.798,5.161,0.215,0.073,0.103,1.171,1.149
1477010444450000,8.097,0.979,5.089,0.762,8.079,0.813,4.980,0.213,0.072,0.105,1.152,1.135
1477010444500000,8.351,1.018,5.078,0.813,8.315,0.831,4.955,0.234,0.071,0.109,1.133,1.121
1477010444550000,8.605,1.060,5.065,0.865,8.585,0.928,5.221,0.517,0.070,0.110,1.116,1.105
1477010444600000,8.858,1.105,5.052,0.919,8.827,0.988,5.181,0.618,0.070,0.110,1.099,1.089
1477010444650000,9.110,1.152,5.038,0.974,9.120,1.026,5.236,0.632,0.069,0.110,1.083,1.075
1477010444700000,9.362,1.202,5.023,1.031,9.361,1.058,5.199,0.635,0.068,0.112,1.068,1.061
1477010444750000,9.613,1.255,5.007,1.089,9.642,1.132,5.248,0.755,0.067,0.112,1.054,1.048
1477010444800000,9.863,1.311,4.989,1.148,9.921,1.264,5.265,1.015,0.067,0.111,1.041,1.034
1477010444850000,10.112,1.370,4.971,1.208,10.166,1.346,5.011,1.068,0.066,0.109,1.027,1.021
1477010444900000,10.360,1.432,4.951,1.270,10.387,1.426,4.953,1.146,0.066,0.108,1.014,1.008
1477010444950000,10.607,1.497,4.930,1.333,10.617,1.497,4.722,1.157,0.065,0.106,1.001,0.995
1477010445000000,10.853,1.565,4.908,1.397,10.836,1.521,4.696,1.068,0.064,0.105,0.990,0.985
1477010445050000,11.098,1.637,4.884,1.462,11.108,1.561,4.890,1.039,0.063,0.105,0.978,0.975
1477010445100000,11.342,1.712,4.859,1.528,11.391,1.607,4.961,1.017,0.063,0.105,0.966,0.967
1477010445150000,11.584,1.790,4.833,1.596,11.623,1.647,4.865,0.982,0.062,0.106,0.955,0.960
1477010445200000,11.825,1.871,4.805,1.664,11.850,1.717,4.834,1.040,0.062,0.107,0.945,0.954
1477010445250000,12.065,1.956,4.776,1.733,12.110,1.802,4.991,1.153,0.062,0.108,0.935,0.947
1477010445300000,12.303,2.045,4.745,1.803,12.356,1.833,4.988,1.080,0.061,0.112,0.926,0.943
1477010445350000,12.539,2.137,4.713,1.873,12.616,1.881,5.095,1.074,0.062,0.116,0.918,0.940
1477010445400000,12.774,2.232,4.678,1.945,12.817,2.033,4.984,1.348,0.061,0.119,0.909,0.935
1477010445450000,13.007,2.331,4.643,2.017,13.087,2.141,5.128,1.483,0.062,0.121,0.903,0.928
1477010445500000,13.239,2.434,4.605,2.090,13.294,2.296,5.022,1.709,0.062,0.121,0.896,0.921
1477010445550000,13.468,2.540,4.566,2.163,13.468,2.416,4.610,1.752,0.061,0.121,0.887,0.914
1477010445600000,13.696,2.651,4.524,2.237,13.717,2.543,4.635,1.852,0.061,0.121,0.879,0.906
1477010445650000,13.921,2.764,4.481,2.311,13.938,2.641,4.581,1.863,0.060,0.121,0.871,0.900
1477010445700000,14.144,2.882,4.437,2.386,14.166,2.810,4.564,2.066,0.060,0.120,0.863,0.893
1477010445750000,14.365,3.003,4.390,2.461,14.420,2.914,4.742,2.088,0.060,0.120,0.857,0.886
1477010445800000,14.583,3.128,4.341,2.536,14.629,2.985,4.696,2.004,0.059,0.120,0.850,0.881
1477010445850000,14.799,3.257,4.290,2.612,14.862,3.134,4.737,2.152,0.059,0.120,0.845,0.876
1477010445900000,15.012,3.389,4.237,2.687,15.073,3.345,4.666,2.431,0.059,0.119,0.840,0.869
1477010445950000,15.223,3.526,4.183,2.762,15.285,3.492,4.459,2.460,0.059,0.118,0.833,0.863
1477010446000000,15.431,3.666,4.126,2.838,15.500,3.695,4.424,2.672,0.060,0.117,0.827,0.856
1477010446050000,15.636,3.810,4.067,2.913,15.713,3.808,4.361,2.608,0.060,0.116,0.822,0.850
1477010446100000,15.837,3.957,4.006,2.988,15.936,3.960,4.366,2.663,0.061,0.115,0.816,0.844
1477010446150000,16.036,4.109,3.943,3.063,16.136,4.090,4.152,2.612,0.062,0.115,0.810,0.839
1477010446200000,16.232,4.264,3.877,3.137,16.330,4.306,4.107,2.840,0.062,0.114,0.805,0.834
1477010446250000,16.424,4.422,3.810,3.211,16.545,4.450,4.130,2.844,0.064,0.113,0.799,0.828
1477010446300000,16.613,4.585,3.740,3.284,16.722,4.631,4.065,2.953,0.065,0.112,0.794,0.823
1477010446350000,16.798,4.751,3.668,3.357,16.883,4.776,3.689,2.862,0.065,0.112,0.789,0.819
1477010446400000,16.980,4.921,3.594,3.429,17.037,5.033,3.604,3.168,0.065,0.112,0.783,0.814
1477010446450000,17.158,5.094,3.518,3.500,17.215,5.169,3.555,3.095,0.065,0.111,0.777,0.810
1477010446500000,17.332,5.271,3.440,3.570,17.368,5.372,3.498,3.228,0.064,0.111,0.772,0.805
1477010446550000,17.502,5.451,3.359,3.639,17.532,5.501,3.396,3.119,0.064,0.110,0.766,0.802
1477010446600000,17.668,5.635,3.276,3.708,17.718,5.640,3.430,3.070,0.064,0.110,0.761,0.800
1477010446650000,17.830,5.822,3.192,3.775,17.874,5.795,3.272,3.033,0.064,0.109,0.756,0.799
1477010446700000,17.987,6.013,3.105,3.840,18.039,6.025,3.254,3.235,0.063,0.108,0.751,0.797
1477010446750000,18.140,6.206,3.015,3.905,18.199,6.207,3.223,3.282,0.063,0.107,0.747,0.795
1477010446800000,18.289,6.403,2.924,3.968,18.313,6.489,3.099,3.599,0.063,0.107,0.742,0.790
1477010446850000,18.433,6.603,2.831,4.029,18.453,6.675,2.973,3.582,0.063,0.107,0.738,0.787
1477010446900000,18.572,6.806,2.736,4.089,18.598,6.824,2.974,3.506,0.062,0.106,0.733,0.785
1477010446950000,18.706,7.012,2.638,4.147,18.755,7.010,3.021,3.543,0.062,0.105,0.730,0.783
1477010447000000,18.836,7.221,2.539,4.203,18.951,7.167,3.114,3.478,0.063,0.105,0.728,0.782
1477010447050000,18.960,7.433,2.438,4.257,19.052,7.326,2.789,3.366,0.064,0.105,0.725,0.784
1477010447100000,19.080,7.647,2.335,4.310,19.128,7.646,2.620,3.772,0.063,0.104,0.721,0.781
1477010447150000,19.194,7.864,2.229,4.360,19.257,7.829,2.596,3.748,0.063,0.104,0.718,0.779
1477010447200000,19.303,8.083,2.123,4.408,19.329,8.078,2.465,3.925,0.063,0.103,0.715,0.776
1477010447250000,19.406,8.305,2.014,4.454,19.434,8.267,2.428,3.913,0.063,0.103,0.712,0.774
1477010447300000,19.504,8.529,1.904,4.498,19.527,8.423,2.387,3.823,0.062,0.103,0.710,0.773
1477010447350000,19.597,8.755,1.792,4.540,19.630,8.599,2.239,3.739,0.062,0.103,0.707,0.773
1477010447400000,19.683,8.983,1.678,4.578,19.784,8.802,2.317,3.764,0.063,0.105,0.707,0.774
1477010447450000,19.765,9.213,1.563,4.615,19.871,8.990,2.110,3.698,0.063,0.107,0.705,0.776
1477010447500000,19.840,9.445,1.447,4.649,19.988,9.262,2.103,3.909,0.065,0.108,0.704,0.775
1477010447550000,19.909,9.678,1.329,4.680,20.048,9.446,1.815,3.795,0.066,0.110,0.702,0.776
1477010447600000,19.973,9.913,1.210,4.708,20.117,9.732,1.740,4.040,0.068,0.111,0.701,0.775
1477010447650000,20.030,10.149,1.090,4.734,20.179,9.974,1.683,4.156,0.069,0.112,0.700,0.774
1477010447700000,20.082,10.386,0.968,4.757,20.215,10.291,1.542,4.441,0.070,0.112,0.699,0.770
1477010447750000,20.127,10.625,0.846,4.777,20.240,10.500,1.231,4.317,0.070,0.112,0.696,0.768
1477010447800000,20.166,10.864,0.722,4.793,20.287,10.812,1.167,4.553,0.071,0.111,0.694,0.764
1477010447850000,20.199,11.104,0.598,4.807,20.315,11.062,1.037,4.585,0.072,0.111,0.692,0.760
1477010447900000,20.226,11.345,0.473,4.818,20.350,11.316,0.992,4.651,0.072,0.110,0.690,0.757
1477010447950000,20.247,11.586,0.347,4.826,20.313,11.523,0.487,4.409,0.072,0.110,0.687,0.754
1477010448000000,20.261,11.828,0.220,4.830,20.379,11.781,0.559,4.479,0.073,0.110,0.684,0.751
1477010448050000,20.269,12.069,0.093,4.832,20.403,12.008,0.641,4.542,0.074,0.109,0.683,0.748
1477010448100000,20.270,12.311,-0.034,4.830,20.382,12.334,0.496,4.803,0.074,0.109,0.682,0.744
1477010448150000,20.265,12.552,-0.162,4.825,20.347,12.539,0.073,4.542,0.074,0.108,0.679,0.741
1477010448200000,20.254,12.793,-0.289,4.816,20.370,12.793,0.104,4.598,0.075,0.108,0.677,0.738
1477010448250000,20.236,13.034,-0.417,4.804,20.368,12.996,-0.035,4.457,0.076,0.107,0.675,0.735
1477010448300000,20.212,13.274,-0.545,4.789,20.333,13.220,-0.104,4.474,0.076,0.107,0.673,0.733
1477010448350000,20.182,13.513,-0.673,4.771,20.302,13.432,-0.223,4.404,0.077,0.107,0.671,0.730
1477010448400000,20.145,13.751,-0.801,4.749,20.273,13.728,-0.290,4.592,0.077,0.106,0.670,0.727
1477010448450000,20.102,13.988,-0.928,4.724,20.229,13.926,-0.534,4.398,0.078,0.106,0.668,0.724
1477010448500000,20.052,14.223,-1.055,4.695,20.163,14.218,-0.646,4.586,0.078,0.105,0.666,0.721
1477010448550000,19.996,14.457,-1.181,4.663,20.098,14.425,-0.829,4.454,0.079,0.105,0.664,0.718
1477010448600000,19.934,14.690,-1.307,4.628,19.977,14.719,-1.026,4.655,0.078,0.104,0.661,0.715
1477010448650000,19.865,14.920,-1.432,4.589,19.911,14.919,-1.120,4.530,0.078,0.104,0.659,0.712
1477010448700000,19.791,15.149,-1.556,4.548,19.888,15.146,-1.051,4.518,0.078,0.104,0.658,0.709
1477010448750000,19.710,15.375,-1.679,4.502,19.780,15.318,-1.588,4.063,0.078,0.103,0.655,0.707
1477010448800000,19.623,15.599,-1.801,4.454,19.749,15.508,-1.480,4.009,0.079,0.103,0.653,0.705
1477010448850000,19.530,15.820,-1.922,4.402,19.668,15.686,-1.545,3.914,0.079,0.103,0.651,0.703
1477010448900000,19.431,16.039,-2.041,4.347,19.548,15.936,-1.659,4.058,0.080,0.103,0.649,0.701
1477010448950000,19.326,16.255,-2.159,4.289,19.450,16.126,-1.711,4.015,0.080,0.104,0.648,0.698
1477010449000000,19.215,16.468,-2.276,4.227,19.339,16.325,-1.765,4.021,0.081,0.104,0.647,0.696
1477010449050000,19.098,16.678,-2.391,4.163,19.230,16.499,-1.962,3.830,0.081,0.105,0.645,0.694
1477010449100000,18.976,16.884,-2.504,4.095,19.082,16.752,-2.097,3.991,0.082,0.105,0.644,0.691
1477010449150000,18.848,17.087,-2.616,4.025,18.938,16.923,-2.495,3.626,0.082,0.106,0.641,0.689
1477010449200000,18.714,17.287,-2.725,3.951,18.728,17.212,-2.730,3.903,0.081,0.106,0.639,0.686
1477010449250000,18.575,17.482,-2.833,3.875,18.610,17.413,-2.577,4.009,0.081,0.105,0.637,0.684
1477010449300000,18.431,17.674,-2.939,3.796,18.388,17.641,-2.798,4.114,0.081,0.105,0.634,0.681
1477010449350000,18.281,17.862,-3.042,3.714,18.237,17.827,-2.866,4.023,0.081,0.105,0.632,0.679
1477010449400000,18.127,18.045,-3.143,3.629,18.123,18.020,-2.797,3.990,0.080,0.104,0.630,0.677
1477010449450000,17.967,18.225,-3.242,3.542,17.947,18.162,-3.119,3.622,0.080,0.104,0.628,0.675
1477010449500000,17.803,18.399,-3.338,3.452,17.836,18.294,-2.997,3.491,0.080,0.104,0.626,0.672
1477010449550000,17.633,18.570,-3.432,3.360,17.706,18.459,-3.039,3.374,0.080,0.104,0.625,0.670
1477010449600000,17.459,18.735,-3.524,3.265,17.498,18.670,-3.181,3.494,0.079,0.104,0.623,0.668
1477010449650000,17.281,18.896,-3.613,3.168,17.320,18.797,-3.380,3.211,0.079,0.104,0.621,0.665
1477010449700000,17.098,19.052,-3.699,3.069,17.166,18.934,-3.335,3.153,0.079,0.104,0.620,0.663
1477010449750000,16.911,19.203,-3.782,2.968,16.994,19.099,-3.429,3.073,0.079,0.104,0.618,0.660
1477010449800000,16.720,19.349,-3.863,2.865,16.775,19.227,-3.529,3.040,0.079,0.104,0.616,0.658
1477010449850000,16.525,19.489,-3.940,2.759,16.578,19.377,-3.708,2.872,0.079,0.104,0.615,0.656
1477010449900000,16.326,19.625,-4.015,2.652,16.334,19.566,-3.864,2.992,0.079,0.104,0.612,0.654
1477010449950000,16.124,19.755,-4.087,2.544,16.104,19.643,-4.102,2.657,0.078,0.104,0.610,0.652
1477010450000000,15.918,19.879,-4.156,2.433,15.895,19.798,-4.120,2.706,0.078,0.104,0.608,0.650
1477010450050000,15.708,19.998,-4.222,2.321,15.697,19.915,-4.091,2.665,0.078,0.104,0.606,0.648
1477010450100000,15.496,20.111,-4.285,2.208,15.459,20.091,-4.187,2.772,0.078,0.103,0.604,0.648
1477010450150000,15.280,20.219,-4.344,2.093,15.226,20.237,-4.340,2.645,0.077,0.103,0.602,0.647
1477010450200000,15.061,20.320,-4.401,1.978,15.060,20.365,-4.213,2.614,0.077,0.103,0.600,0.647
1477010450250000,14.840,20.416,-4.454,1.861,14.819,20.445,-4.421,2.315,0.077,0.102,0.598,0.646
1477010450300000,14.616,20.506,-4.504,1.743,14.614,20.564,-4.384,2.317,0.077,0.102,0.596,0.645
1477010450350000,14.390,20.590,-4.551,1.624,14.365,20.652,-4.587,2.043,0.076,0.102,0.594,0.644
1477010450400000,14.161,20.669,-4.595,1.504,14.127,20.724,-4.597,1.987,0.076,0.102,0.592,0.643
1477010450450000,13.930,20.741,-4.636,1.384,13.878,20.795,-4.760,1.743,0.076,0.101,0.590,0.642
1477010450500000,13.698,20.807,-4.674,1.263,13.602,20.864,-4.846,1.721,0.076,0.101,0.588,0.641
1477010450550000,13.463,20.867,-4.708,1.142,13.340,20.897,-5.055,1.348,0.077,0.101,0.587,0.639
1477010450600000,13.227,20.921,-4.739,1.020,13.109,20.930,-4.990,1.269,0.077,0.100,0.585,0.637
1477010450650000,12.990,20.969,-4.767,0.898,12.863,20.988,-5.045,1.149,0.077,0.100,0.584,0.635
1477010450700000,12.751,21.011,-4.792,0.775,12.695,21.019,-4.829,1.063,0.077,0.100,0.582,0.634
1477010450750000,12.511,21.047,-4.814,0.653,12.426,21.061,-4.979,0.878,0.077,0.099,0.580,0.632
1477010450800000,12.269,21.076,-4.832,0.531,12.186,21.103,-4.956,0.871,0.077,0.099,0.579,0.630
1477010450850000,12.028,21.100,-4.848,0.409,11.933,21.122,-5.073,0.634,0.077,0.099,0.577,0.629
1477010450900000,11.785,21.117,-4.860,0.287,11.710,21.088,-4.974,0.493,0.077,0.099,0.575,0.627
1477010450950000,11.542,21.128,-4.870,0.165,11.448,21.074,-5.078,0.264,0.078,0.098,0.574,0.625
1477010451000000,11.298,21.134,-4.876,0.044,11.254,21.065,-4.924,0.199,0.077,0.098,0.572,0.623
1477010451050000,11.054,21.133,-4.880,-0.077,10.983,21.025,-5.051,-0.055,0.077,0.098,0.570,0.621
1477010451100000,10.810,21.126,-4.881,-0.197,10.795,20.985,-4.876,-0.150,0.077,0.099,0.569,0.619
1477010451150000,10.567,21.113,-4.878,-0.316,10.522,20.985,-4.951,-0.121,0.077,0.099,0.567,0.618
1477010451200000,10.323,21.094,-4.873,-0.435,10.222,21.036,-5.100,0.003,0.077,0.099,0.566,0.617
1477010451250000,10.080,21.070,-4.866,-0.552,9.957,21.020,-5.208,-0.210,0.078,0.098,0.564,0.615
1477010451300000,9.837,21.039,-4.856,-0.669,9.806,20.975,-4.920,-0.312,0.077,0.098,0.563,0.614
1477010451350000,9.594,21.003,-4.843,-0.785,9.555,20.963,-4.937,-0.313,0.077,0.098,0.561,0.613
1477010451400000,9.353,20.961,-4.827,-0.900,9.398,20.912,-4.700,-0.410,0.077,0.098,0.560,0.613
1477010451450000,9.112,20.913,-4.809,-1.014,9.162,20.867,-4.790,-0.666,0.077,0.098,0.558,0.611
1477010451500000,8.872,20.859,-4.789,-1.126,8.845,20.852,-4.991,-0.607,0.077,0.097,0.556,0.611
1477010451550000,8.633,20.800,-4.766,-1.237,8.610,20.771,-5.027,-0.892,0.076,0.097,0.555,0.610
1477010451600000,8.396,20.736,-4.741,-1.347,8.332,20.689,-5.080,-0.955,0.076,0.097,0.554,0.609
1477010451650000,8.159,20.666,-4.714,-1.455,8.077,20.611,-5.137,-1.180,0.076,0.097,0.554,0.607
1477010451700000,7.924,20.590,-4.685,-1.562,7.853,20.526,-5.046,-1.241,0.076,0.096,0.553,0.606
1477010451750000,7.691,20.510,-4.653,-1.668,7.609,20.443,-5.103,-1.503,0.076,0.096,0.552,0.604
1477010451800000,7.459,20.424,-4.620,-1.772,7.289,20.388,-5.276,-1.446,0.077,0.096,0.553,0.603
1477010451850000,7.229,20.333,-4.584,-1.874,7.024,20.295,-5.301,-1.568,0.079,0.096,0.554,0.602
1477010451900000,7.001,20.236,-4.547,-1.975,6.782,20.206,-5.239,-1.595,0.080,0.096,0.555,0.601
1477010451950000,6.775,20.135,-4.509,-2.074,6.527,20.116,-5.245,-1.701,0.082,0.095,0.556,0.600
1477010452000000,6.551,20.029,-4.468,-2.171,6.312,20.018,-5.120,-1.738,0.084,0.095,0.556,0.599
1477010452050000,6.328,19.918,-4.426,-2.266,6.069,19.926,-5.127,-1.888,0.086,0.095,0.557,0.598
1477010452100000,6.108,19.803,-4.382,-2.360,5.831,19.828,-5.079,-1.900,0.088,0.095,0.558,0.598
1477010452150000,5.890,19.682,-4.337,-2.452,5.563,19.686,-5.166,-2.227,0.091,0.094,0.560,0.596
1477010452200000,5.675,19.558,-4.291,-2.542,5.450,19.548,-4.779,-2.307,0.092,0.094,0.560,0.595
1477010452250000,5.461,19.428,-4.244,-2.630,5.227,19.398,-4.767,-2.495,0.093,0.094,0.559,0.593
1477010452300000,5.251,19.295,-4.195,-2.716,5.046,19.291,-4.621,-2.475,0.094,0.094,0.559,0.592
1477010452350000,5.042,19.157,-4.145,-2.801,4.849,19.175,-4.532,-2.471,0.095,0.093,0.558,0.591
1477010452400000,4.836,19.015,-4.094,-2.883,4.729,19.021,-4.249,-2.554,0.095,0.093,0.557,0.590
1477010452450000,4.633,18.869,-4.043,-2.964,4.498,18.870,-4.328,-2.793,0.095,0.093,0.556,0.588
1477010452500000,4.432,18.719,-3.990,-3.042,4.346,18.737,-4.157,-2.791,0.095,0.093,0.554,0.587
1477010452550000,4.234,18.565,-3.937,-3.119,4.157,18.592,-4.107,-2.810,0.095,0.092,0.553,0.586
1477010452600000,4.039,18.407,-3.883,-3.194,4.069,18.439,-3.797,-2.856,0.095,0.092,0.552,0.585
1477010452650000,3.846,18.246,-3.828,-3.266,3.859,18.264,-3.904,-3.283,0.095,0.092,0.550,0.583
1477010452700000,3.656,18.081,-3.773,-3.337,3.582,18.122,-4.124,-3.231,0.095,0.092,0.549,0.582
1477010452750000,3.469,17.912,-3.718,-3.406,3.413,17.970,-4.007,-3.152,0.095,0.092,0.548,0.581
1477010452800000,3.284,17.740,-3.662,-3.473,3.182,17.806,-4.086,-3.159,0.095,0.092,0.548,0.580
1477010452850000,3.103,17.565,-3.606,-3.538,2.965,17.622,-4.147,-3.447,0.095,0.091,0.548,0.578
1477010452900000,2.924,17.387,-3.550,-3.602,2.814,17.504,-4.002,-3.357,0.095,0.092,0.547,0.577
1477010452950000,2.748,17.205,-3.493,-3.663,2.631,17.288,-3.997,-3.705,0.095,0.091,0.547,0.576
1477010453000000,2.575,17.021,-3.437,-3.723,2.480,17.094,-3.869,-3.727,0.095,0.091,0.547,0.574
1477010453050000,2.404,16.833,-3.381,-3.780,2.299,16.929,-3.816,-3.544,0.095,0.091,0.546,0.573
1477010453100000,2.237,16.643,-3.324,-3.836,2.161,16.759,-3.675,-3.536,0.095,0.092,0.545,0.572
1477010453150000,2.072,16.450,-3.268,-3.890,1.962,16.560,-3.715,-3.568,0.095,0.092,0.545,0.571
1477010453200000,1.910,16.254,-3.212,-3.942,1.829,16.332,-3.571,-3.661,0.095,0.092,0.544,0.570
1477010453250000,1.751,16.056,-3.157,-3.993,1.655,16.154,-3.561,-3.654,0.095,0.092,0.543,0.569
1477010453300000,1.595,15.855,-3.101,-4.041,1.462,15.991,-3.601,-3.618,0.095,0.092,0.543,0.569
1477010453350000,1.441,15.652,-3.046,-4.088,1.295,15.756,-3.591,-4.006,0.096,0.092,0.543,0.567
1477010453400000,1.290,15.446,-2.992,-4.134,1.145,15.533,-3.509,-4.050,0.096,0.092,0.543,0.566
1477010453450000,1.142,15.239,-2.938,-4.177,0.962,15.339,-3.531,-4.043,0.097,0.092,0.543,0.565
1477010453500000,0.996,15.029,-2.885,-4.219,0.764,15.117,-3.589,-4.077,0.098,0.092,0.544,0.563
1477010453550000,0.854,14.817,-2.832,-4.260,0.608,14.934,-3.521,-3.981,0.099,0.092,0.545,0.562
1477010453600000,0.713,14.603,-2.781,-4.299,0.551,14.724,-3.200,-4.005,0.099,0.092,0.545,0.561
1477010453650000,0.576,14.387,-2.730,-4.336,0.410,14.478,-3.156,-4.319,0.100,0.092,0.544,0.560
1477010453700000,0.440,14.170,-2.679,-4.372,0.253,14.252,-3.152,-4.337,0.100,0.092,0.544,0.559
1477010453750000,0.308,13.950,-2.630,-4.406,0.093,13.995,-3.155,-4.669,0.101,0.092,0.544,0.558
1477010453800000,0.178,13.729,-2.581,-4.439,0.137,13.744,-2.608,-4.698,0.101,0.092,0.542,0.557
1477010453850000,0.050,13.507,-2.534,-4.471,0.010,13.498,-2.599,-4.833,0.101,0.092,0.541,0.556
1477010453900000,-0.076,13.282,-2.487,-4.501,-0.147,13.262,-2.672,-4.824,0.101,0.091,0.540,0.555
1477010453950000,-0.199,13.057,-2.442,-4.530,-0.282,13.043,-2.679,-4.667,0.100,0.091,0.539,0.554
1477010454000000,-0.320,12.830,-2.397,-4.557,-0.240,12.829,-2.198,-4.627,0.100,0.091,0.538,0.553
1477010454050000,-0.439,12.601,-2.354,-4.583,-0.377,12.600,-2.279,-4.528,0.100,0.091,0.537,0.551
1477010454100000,-0.555,12.371,-2.312,-4.608,-0.485,12.372,-2.265,-4.531,0.100,0.091,0.536,0.550
1477010454150000,-0.670,12.140,-2.271,-4.632,-0.626,12.160,-2.339,-4.523,0.100,0.090,0.534,0.549
1477010454200000,-0.782,11.908,-2.231,-4.655,-0.682,11.952,-2.168,-4.483,0.100,0.090,0.533,0.548
1477010454250000,-0.893,11.675,-2.193,-4.676,-0.828,11.716,-2.267,-4.561,0.100,0.090,0.532,0.547
1477010454300000,-1.002,11.441,-2.156,-4.696,-1.029,11.469,-2.509,-4.607,0.100,0.090,0.531,0.546
1477010454350000,-1.109,11.206,-2.120,-4.715,-1.133,11.241,-2.458,-4.509,0.099,0.090,0.531,0.545
1477010454400000,-1.214,10.969,-2.086,-4.734,-1.306,11.017,-2.595,-4.512,0.099,0.090,0.531,0.544
1477010454450000,-1.317,10.732,-2.053,-4.751,-1.414,10.762,-2.504,-4.805,0.099,0.089,0.530,0.542
1477010454500000,-1.419,10.495,-2.021,-4.767,-1.526,10.506,-2.470,-4.832,0.099,0.089,0.530,0.541
1477010454550000,-1.519,10.256,-1.991,-4.782,-1.638,10.234,-2.418,-5.024,0.100,0.089,0.530,0.540
1477010454600000,-1.618,10.016,-1.962,-4.796,-1.701,10.029,-2.252,-4.928,0.099,0.089,0.529,0.539
1477010454650000,-1.715,9.776,-1.935,-4.809,-1.790,9.798,-2.191,-4.863,0.099,0.089,0.528,0.538
1477010454700000,-1.811,9.536,-1.909,-4.822,-1.835,9.587,-2.009,-4.791,0.099,0.089,0.527,0.537
1477010454750000,-1.906,9.294,-1.885,-4.833,-1.962,9.325,-2.049,-4.975,0.099,0.088,0.526,0.536
1477010454800000,-2.000,9.052,-1.862,-4.844,-2.033,9.029,-1.972,-5.053,0.099,0.088,0.525,0.535
1477010454850000,-2.093,8.810,-1.841,-4.853,-2.109,8.809,-1.924,-4.901,0.099,0.088,0.524,0.534
1477010454900000,-2.184,8.567,-1.822,-4.862,-2.197,8.561,-1.900,-4.903,0.098,0.088,0.523,0.533
1477010454950000,-2.275,8.324,-1.804,-4.870,-2.338,8.296,-2.019,-4.993,0.098,0.088,0.522,0.532
1477010455000000,-2.365,8.080,-1.787,-4.878,-2.360,8.077,-1.799,-4.904,0.098,0.088,0.521,0.531
1477010455050000,-2.453,7.836,-1.772,-4.884,-2.408,7.869,-1.669,-4.837,0.098,0.087,0.520,0.530
1477010455100000,-2.542,7.592,-1.759,-4.890,-2.528,7.617,-1.770,-4.868,0.098,0.087,0.519,0.528
1477010455150000,-2.629,7.347,-1.748,-4.895,-2.696,7.373,-2.044,-4.783,0.098,0.087,0.518,0.527
